StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod,Weight,Probability
"[9, 15]",[22],[40],"[11, 16]",[False],[0],"[0.006954100000000041, 0.008534455000000015]",[0.0032155549999999776],[0.0069447994232178095],"[0.004488680000000007, 0.001703994999999986]",[0.0],2,0.09090909090909091
"[11, 16]",[34],[35],"[13, 16]",[False],[0],"[0.006193260000000018, 0.0019341900000000023]",[0.045188240000000005],[0.009350585937500015],"[0.0040558, 0.0010545399999999927]",[0.0],1,0.07692307692307693
"[13, 16]",[34],[38],"[15, 15]",[False],[0],"[0.007886035000000015, 0.0030218199999999806]",[0.36025252250000006],[0.002676100730896077],"[0.0055025049999999544, 0.0042655424999999605]",[0.0],3,0.3333333333333333
"[15, 15]",[34],[39],"[16, 14]",[False],[0],"[0.001462399999999994, 0.0042650899999999905]",[0.38479796],[0.001669368743896565],"[0.007645120000000033, 0.0048951199999999855]",[0.0],1,0.14285714285714285
"[16, 14]",[34],[47],"[18, 12]",[False],[0],"[0.007057000000000008, 0.0026155450000000073]",[0.5617728800000001],[0.00809634208679196],"[0.001139790000000019, 0.008821304999999995]",[0.0],2,0.18181818181818182
"[18, 12]",[34],[50],"[19, 11]",[False],[0],"[0.0028080324804687813, 0.0028566779394531214]",[0.2860848795556641],[0.005204736907035146],"[0.004096992470703163, 0.0059545603320312595]",[0.0],12,0.75
"[19, 11]",[34],[49],"[20, 9]",[False],[0],"[0.0044242600000000114, 0.0013113775000000005]",[0.5339545812500001],[0.0023517704010009664],"[0.0035354437500000405, 0.008212482499999988]",[0.0],4,0.25
"[20, 9]",[34],[54],"[20, 7]",[False],[0],"[0.00261224500000002, 0.0038126350000000035]",[0.639962675],[0.003353843688964877],"[0.008782300000000028, 0.008063540000000013]",[0.0],2,0.08695652173913043
"[20, 7]",[34],[64],"[21, 6]",[False],[0],"[0.008586339082031276, 0.0029728197265625114]",[0.2253783175195313],[0.005709654875099557],"[0.0019748335351562774, 0.007588349003906255]",[0.0],10,0.22727272727272727
"[21, 6]",[34],[60],"[21, 4]",[False],[0],"[0.004783750000000047, 0.006573604999999993]",[0.7832681475000001],[0.0057199239730832616],"[0.006404490000000056, 0.007241944315000005]",[0.0],3,0.06382978723404255
"[21, 4]",[34],[62],"[21, 2]",[False],[0],"[0.003672480000000049, 0.00468118]",[0.6276302450000001],[0.006229333877563508],"[0.0019979500000000417, 0.009240355000000002]",[0.0],2,0.009569377990430622
"[21, 2]",[34],[66],"[20, 1]",[False],[0],"[0.0027413400000000244, 0.009114230000000001]",[0.74941756],[0.00020193099975597886],"[0.008413680000000041, 0.0006288100000000022]",[0.0],1,0.3333333333333333
"[20, 1]",[34],[69],"[20, 0]",[False],[0],"[0.008413680000000041, 0.0006288100000000022]",[0.75918828],[0.007661399841308579],"[0.0011153999999999956, -0.008100879999999998]",[0.0],1,0.14285714285714285
"[19, 0]",[34],[79],"[17, 0]",[False],[0],"[0.004080502950515761, -0.04667432084175109]",[0.6443257327909089],[0.05634098391979946],"[0.0077668345576477425, -0.06253245632270812]",[0.0],18,0.391304347826087
"[16, 0]",[34],[79],"[14, 0]",[False],[0],"[0.0012565769295520834, -0.030582688498847585]",[0.4577189506550984],[0.05154685512560974],"[0.007766355586948891, -0.04177565729228515]",[0.0],29,0.4142857142857143
"[13, 13]",[34],[42],"[14, 13]",[False],[0],"[0.003197527500000021, 0.007534517500000006]",[0.08243038125000003],[0.0058057951927185415],"[0.007106450000000052, 0.005723743750000012]",[0.0],4,0.3076923076923077
"[18, 8]",[34],[59],"[19, 7]",[False],[0],"[0.00755166500000003, 0.0077385599999999916]",[0.529279045],[0.009090194702148514],"[0.0028974849999999757, 0.0047565500000000035]",[0.0],2,0.16666666666666666
"[19, 7]",[34],[60],"[19, 5]",[False],[0],"[0.0015758750000000026, 0.00361685000000001]",[0.6375951150000001],[0.005021429061889814],"[0.004517749999999985, 0.007927060000000001]",[0.0],2,0.09523809523809523
"[17, 0]",[34],[70],"[17, 0]",[False],[0],"[0.008671217500000031, 0.0024168100000000053]",[0.5986513625000001],[0.009959363937378004],"[0.0002730450000000082, -0.012299487499999998]",[0.0],3,0.047619047619047616
"[17, 0]",[34],[79],"[15, 0]",[False],[0],"[0.00401732791283608, -0.057042634409914014]",[0.5267775455973054],[0.049862165496606485],"[0.006201446536989138, -0.06996208229751587]",[0.0],22,0.3492063492063492
"[7, 3]",[0],[69],"[6, 4]",[False],[0],"[0.0006780800000000305, 0.005808190000000003]",[-0.07237881000000002],[0.0075436210632324075],"[0.008970520000000034, 0.006367629999999999]",[0.0],1,0.030303030303030304
"[8, 9]",[5],[57],"[9, 10]",[False],[0],"[0.007564719999999983, 0.008325714999999992]",[0.007297639999999982],[0.008943920135498213],"[0.005687080000000034, 0.005643260000000001]",[0.0],2,0.05128205128205128
"[14, 10]",[34],[57],"[15, 10]",[False],[0],"[0.004190599999999999, 0.0069152250000000005]",[0.22959030000000008],[0.008033113479614157],"[0.0030042199999999655, 0.0014254549999999956]",[0.0],2,0.09090909090909091
"[17, 5]",[34],[69],"[18, 4]",[False],[0],"[0.00976852000000004, 0.00930047]",[0.4681245],[0.004584178924560577],"[0.0006457300000000006, 0.007847380000000001]",[0.0],1,0.005154639175257732
"[17, 3]",[34],[72],"[17, 3]",[False],[0],"[0.00986282000000003, 0.00962575]",[0.34834397],[0.0079445648193361],"[0.007751860000000036, 0.0011671400000000023]",[0.0],1,0.08333333333333333
"[0, 11]",[1],[55],"[0, 11]",[False],[0],"[-0.004054819999999959, 0.001562779999999998]",[0.0036080499999999825],[0.0003335952758789836],"[0.0062438000000000216, 0.009972629999999994]",[0.0],1,0.027777777777777776
"[7, 13]",[11],[41],"[9, 14]",[False],[0],"[0.007107750000000029, 0.008341955000000014]",[0.00481151999999997],[0.008395996093749991],"[0.0015560400000000033, 0.004221715000000025]",[0.0],2,0.11764705882352941
"[10, 14]",[26],[45],"[12, 14]",[False],[0],"[0.005267123125000082, 0.005682375000000028]",[0.00413732843749998],[0.007855570316314732],"[0.000690814687500034, 0.007828945625000038]",[0.0],6,0.2727272727272727
"[12, 14]",[34],[46],"[13, 13]",[False],[0],"[0.0037894287500000387, 0.002070907500000007]",[0.2698480937500001],[0.003142788410186847],"[0.008174323750000047, 0.00557469999999999]",[0.0],4,0.17391304347826086
"[14, 12]",[34],[46],"[16, 11]",[False],[0],"[0.009812865000000014, 0.006448854999999969]",[0.44642004000000013],[0.00717181205749513],"[0.0014627699999999744, 0.005538285000000002]",[0.0],2,0.13333333333333333
"[17, 9]",[34],[54],"[17, 8]",[False],[0],"[0.001994705000000022, 0.007892864999999994]",[0.44413232000000014],[0.0004461383819580854],"[0.009078750000000005, 0.007039575000000006]",[0.0],2,0.2222222222222222
"[17, 8]",[34],[62],"[18, 7]",[False],[0],"[0.007711577500000047, 0.004296587500000004]",[0.43219053875],[0.004609076976776021],"[0.002636052500000031, 0.003741737500000014]",[0.0],4,0.25
"[9, 13]",[0],[45],"[10, 14]",[False],[0],"[0.0037511781250000546, 0.004559308124999996]",[-0.10328211749999999],[0.008165246248245274],"[0.007885022500000036, 0.005891297500000014]",[0.0],5,0.16666666666666666
"[12, 13]",[34],[47],"[13, 13]",[False],[0],"[0.002202530000000029, 0.00575010000000001]",[0.030132535000000023],[0.0014868545532226909],"[0.005895690000000011, 0.005246799999999998]",[0.0],2,0.125
"[17, 10]",[34],[51],"[17, 9]",[False],[0],"[0.00119630000000002, 0.004885745]",[0.5852322950000001],[0.005774106979370195],"[0.00921104999999998, 0.0005049349999999789]",[0.0],2,0.09090909090909091
"[17, 9]",[34],[54],"[18, 7]",[False],[0],"[0.00921104999999998, 0.0005049349999999789]",[0.644691365],[0.007508668899536299],"[0.004845590000000056, 0.004637640000000004]",[0.0],2,0.2222222222222222
"[18, 2]",[34],[69],"[18, 1]",[False],[0],"[0.005661189999999972, 0.005424110000000003]",[0.486604405],[0.007497367858886704],"[0.0010935699999999778, 0.0035089950000000026]",[0.0],2,0.25
"[5, 15]",[14],[35],"[7, 15]",[False],[0],"[0.00526420000000004, 0.0018339949999999963]",[0.008732379999999939],[0.0073588848114015375],"[0.0018259649999999902, 0.006865644999999995]",[0.0],2,0.13333333333333333
"[7, 15]",[12],[37],"[8, 16]",[False],[0],"[0.001140780000000013, 0.006283724999999981]",[0.009313809999999915],[0.009924201965332157],"[0.008440440000000007, 0.0018009100000000167]",[0.0],2,0.125
