StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod
"[6, 0]",[26],[77],"[5, 0]",[False],[0],"[0.009338339999999997, -0.021371849999999998]",[0.0068570000000000055],[0.006705741882324203],"[0.00802973, -0.019293199999999996]",[0.0]
"[5, 0]",[7],[76],"[4, 0]",[False],[0],"[0.00802973, -0.019293199999999996]",[0.003362149999999958],[0.002873840332031412],"[0.007311629999999993, -0.012377329999999999]",[0.0]
"[4, 0]",[10],[75],"[3, 0]",[False],[0],"[0.007311629999999993, -0.012377329999999999]",[0.0019490299999999662],[0.0004713058471681308],"[0.007662000000000028, -0.006176009999999996]",[0.0]
"[3, 0]",[0],[72],"[2, 0]",[False],[0],"[0.007662000000000028, -0.006176009999999996]",[-0.07343508000000004],[0.009299545288085923],"[0.009238420000000042, 0.004409780000000002]",[0.0]
"[2, 0]",[0],[70],"[2, 1]",[False],[0],"[0.009238420000000042, 0.004409780000000002]",[-0.10053734000000003],[0.006772708892822384],"[0.002544700000000028, 0.005673270000000003]",[0.0]
"[2, 1]",[2],[69],"[1, 2]",[False],[0],"[0.002544700000000028, 0.005673270000000003]",[0.009517509999999969],[0.0007485008239746394],"[0.007479740000000021, 0.003685380000000002]",[0.0]
"[1, 2]",[0],[66],"[1, 3]",[False],[0],"[0.007479740000000021, 0.003685380000000002]",[-0.11315156000000004],[0.007590999603271604],"[0.003886950000000009, 0.005264120000000002]",[0.0]
"[1, 3]",[0],[64],"[1, 4]",[False],[0],"[0.003886950000000009, 0.005264120000000002]",[-0.10103907000000001],[0.005038986206054807],"[0.0021305800000000017, 0.006540070000000002]",[0.0]
"[1, 4]",[0],[62],"[1, 5]",[False],[0],"[0.0021305800000000017, 0.006540070000000002]",[-0.07686215000000002],[0.0036959457397461697],"[0.0021461400000000273, 0.0072116900000000015]",[0.0]
"[1, 5]",[0],[59],"[1, 7]",[False],[0],"[0.0021461400000000273, 0.0072116900000000015]",[-0.16379385000000002],[0.008006248474121081],"[0.003985059999999993, 5.6489999999997584e-05]",[0.0]
"[1, 7]",[0],[57],"[1, 7]",[False],[0],"[0.003985059999999993, 5.6489999999997584e-05]",[-0.020427410000000035],[0.009484844207763793],"[0.007688000000000037, 0.009317140000000007]",[0.0]
"[1, 7]",[0],[56],"[2, 8]",[False],[0],"[0.007688000000000037, 0.009317140000000007]",[0.00764764999999995],[0.0023672485351562828],"[0.0028352200000000445, 0.007876010000000003]",[0.0]
"[2, 8]",[0],[54],"[2, 9]",[False],[0],"[0.0028352200000000445, 0.007876010000000003]",[-0.027349940000000017],[0.003499755859375033],"[0.009398520000000039, 0.007309759999999993]",[0.0]
"[2, 9]",[0],[51],"[3, 10]",[False],[0],"[0.009398520000000039, 0.007309759999999993]",[-0.13412705000000003],[0.00929340362548836],"[0.007613600000000024, 0.009412960000000001]",[0.0]
"[3, 10]",[0],[50],"[4, 11]",[False],[0],"[0.007613600000000024, 0.009412960000000001]",[-0.03373740000000003],[0.00010652542114252331],"[0.007631300000000042, 0.009006319999999996]",[0.0]
"[4, 11]",[0],[48],"[5, 12]",[False],[0],"[0.007631300000000042, 0.009006319999999996]",[-0.04464862000000003],[0.000374050140380916],"[0.009198520000000031, 0.008872559999999995]",[0.0]
"[5, 12]",[21],[47],"[7, 13]",[False],[0],"[0.009198520000000031, 0.008872559999999995]",[0.004591409999999978],[0.003603630065917981],"[0.0019986800000000356, 0.0022577500000000045]",[0.0]
"[7, 13]",[23],[46],"[8, 13]",[False],[0],"[0.0019986800000000356, 0.0022577500000000045]",[0.007512189999999979],[0.007979240417480504],"[0.005309880000000003, 0.005069889999999995]",[0.0]
"[8, 13]",[15],[45],"[9, 14]",[False],[0],"[0.005309880000000003, 0.005069889999999995]",[0.0009835599999999858],[0.008028411865234454],"[0.00918644000000004, 4.533000000002049e-05]",[0.0]
"[9, 14]",[30],[45],"[11, 14]",[False],[0],"[0.00918644000000004, 4.533000000002049e-05]",[0.007823139999999989],[0.005919551849365269],"[0.003649930000000008, 0.0010998600000000185]",[0.0]
"[11, 14]",[34],[45],"[12, 14]",[False],[0],"[0.003649930000000008, 0.0010998600000000185]",[0.03581855],[0.007210540771484366],"[0.008191429999999993, 0.00045434000000000793]",[0.0]
"[12, 14]",[34],[47],"[14, 13]",[False],[0],"[0.008191429999999993, 0.00045434000000000793]",[0.27147675],[0.00028436660766602805],"[0.0023155300000000205, 0.00391738]",[0.0]
"[14, 13]",[34],[48],"[15, 12]",[False],[0],"[0.0023155300000000205, 0.00391738]",[0.37871336],[0.008720035552978594],"[0.005250700000000016, 0.004699639999999998]",[0.0]
"[15, 12]",[34],[50],"[16, 11]",[False],[0],"[0.005250700000000016, 0.004699639999999998]",[0.28551486],[0.002495765686035146],"[0.006835330000000001, 0.007811730000000001]",[0.0]
"[16, 11]",[34],[52],"[17, 10]",[False],[0],"[0.006835330000000001, 0.007811730000000001]",[0.39887357],[0.0019394683837890073],"[0.007166660000000028, 0.008089970000000005]",[0.0]
"[17, 10]",[34],[54],"[18, 9]",[False],[0],"[0.007166660000000028, 0.008089970000000005]",[0.47842542],[0.005360755920410101],"[0.005836520000000001, 0.006379330000000011]",[0.0]
"[18, 9]",[34],[58],"[19, 7]",[False],[0],"[0.005836520000000001, 0.006379330000000011]",[0.73414622],[0.0015680503845215167],"[0.0022916400000000375, 0.008275609999999994]",[0.0]
"[19, 7]",[34],[61],"[19, 6]",[False],[0],"[0.0022916400000000375, 0.008275609999999994]",[0.6154880500000001],[0.0018424415588379223],"[0.006008400000000023, 0.0031384100000000047]",[0.0]
"[19, 6]",[34],[64],"[19, 4]",[False],[0],"[0.006008400000000023, 0.0031384100000000047]",[0.67611582],[0.005148181915283323],"[0.007222370000000032, 0.006485530000000003]",[0.0]
"[19, 4]",[34],[67],"[19, 3]",[False],[0],"[0.007222370000000032, 0.006485530000000003]",[0.59788779],[0.004542617797851504],"[0.00587626000000002, 0.0017882800000000015]",[0.0]
"[19, 3]",[34],[71],"[19, 1]",[False],[0],"[0.00587626000000002, 0.0017882800000000015]",[0.8074838400000001],[0.0044167900085449515],"[0.0018990200000000273, 0.0018512400000000057]",[0.0]
"[19, 1]",[34],[74],"[18, 0]",[False],[0],"[0.0018990200000000273, 0.0018512400000000057]",[0.67925823],[0.007879695892334147],"[0.004902869999999993, -0.004880259999999997]",[0.0]
"[18, 0]",[34],[78],"[17, 0]",[False],[0],"[0.004902869999999993, -0.004880259999999997]",[0.68682966],[0.0017212104797364007],"[0.005219559999999993, -0.021801009999999996]",[0.0]
"[17, 0]",[34],[79],"[16, 0]",[False],[0],"[0.005219559999999993, -0.021801009999999996]",[0.6952031200000001],[0.025981388092040973],"[0.002817860000000033, -0.03893107999999999]",[0.0]
