StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod
"[47, 46]",[85],[84],"[49, 46]",[False],[0],"[0.00979953000000002, 0.002842720000000031]",[0.007216410000000133],[0.009027824401855518],"[0.0017780400000000172, 0.008912380000000008]",[0.0]
"[49, 46]",[88],[83],"[50, 47]",[False],[0],"[0.0017780400000000172, 0.008912380000000008]",[0.0019373000000001278],[0.008124656677246099],"[0.004694779999999999, 0.004363819999999982]",[0.0]
"[50, 47]",[103],[83],"[51, 47]",[False],[0],"[0.004694779999999999, 0.004363819999999982]",[0.0009697699999999861],[0.0046732139587402615],"[0.008285059999999954, 0.006089609999999987]",[0.0]
"[51, 47]",[120],[83],"[53, 47]",[False],[0],"[0.008285059999999954, 0.006089609999999987]",[0.006517430000000088],[0.009999103546142583],"[0.0019173599999999947, 0.0034267100000000186]",[0.0]
"[53, 47]",[119],[84],"[54, 47]",[False],[0],"[0.0019173599999999947, 0.0034267100000000186]",[0.009543140000000038],[0.004976234436035183],"[0.00513290000000002, 0.0009381000000000164]",[0.0]
"[54, 47]",[142],[86],"[55, 46]",[False],[0],"[0.00513290000000002, 0.0009381000000000164]",[0.006290660000000014],[0.0012907409667969015],"[0.007647900000000074, 0.002780850000000012]",[0.0]
"[55, 46]",[147],[88],"[56, 45]",[False],[0],"[0.007647900000000074, 0.002780850000000012]",[0.005058930000000071],[4.369735717778267e-05],"[0.008792779999999986, 0.003404320000000018]",[0.0]
"[56, 45]",[131],[89],"[57, 44]",[False],[0],"[0.008792779999999986, 0.003404320000000018]",[0.006109930000000067],[0.0008492088317871797],"[0.008649369999999929, 0.008001640000000025]",[0.0]
"[57, 44]",[157],[91],"[58, 43]",[False],[0],"[0.008649369999999929, 0.008001640000000025]",[0.003773309999999948],[0.004537811279296878],"[0.007298000000000086, 0.006157239999999993]",[0.0]
"[58, 43]",[139],[92],"[59, 42]",[False],[0],"[0.007298000000000086, 0.006157239999999993]",[0.0055352300000000975],[0.009314613342285248],"[0.004289100000000002, 0.008769009999999997]",[0.0]
"[59, 42]",[156],[95],"[59, 41]",[False],[0],"[0.004289100000000002, 0.008769009999999997]",[0.00876570000000012],[0.002752876281738417],"[0.009867069999999934, 0.007049780000000028]",[0.0]
"[59, 41]",[149],[97],"[60, 40]",[False],[0],"[0.009867069999999934, 0.007049780000000028]",[0.00012286999999995725],[0.0022590446472168877],"[0.0036748499999999726, 0.007296670000000019]",[0.0]
"[60, 40]",[146],[99],"[60, 39]",[False],[0],"[0.0036748499999999726, 0.007296670000000019]",[0.0021425199999999707],[0.00036617279052738975],"[0.005959499999999972, 0.008243200000000011]",[0.0]
"[60, 39]",[153],[101],"[60, 38]",[False],[0],"[0.005959499999999972, 0.008243200000000011]",[0.00677360999999998],[0.0022048377990722],"[0.006696029999999929, 0.007323809999999983]",[0.0]
"[60, 38]",[156],[103],"[60, 37]",[False],[0],"[0.006696029999999929, 0.007323809999999983]",[0.006311949999999976],[0.005520458221435437],"[0.005646039999999984, 0.005665980000000003]",[0.0]
"[60, 37]",[159],[106],"[60, 36]",[False],[0],"[0.005646039999999984, 0.005665980000000003]",[0.004298790000000044],[0.00023540496826160787],"[0.0026935799999999385, 0.003308559999999995]",[0.0]
"[60, 36]",[145],[107],"[59, 35]",[False],[0],"[0.0026935799999999385, 0.003308559999999995]",[0.008028700000000036],[0.008136825561523326],"[0.007945539999999985, 0.0043578500000000225]",[0.0]
"[59, 35]",[144],[109],"[59, 34]",[False],[0],"[0.007945539999999985, 0.0043578500000000225]",[0.0008858500000001046],[0.005181083679199063],"[0.001788320000000022, 0.005835639999999993]",[0.0]
"[59, 34]",[128],[110],"[58, 34]",[False],[0],"[0.001788320000000022, 0.005835639999999993]",[0.005745410000000062],[0.004468345642089821],"[0.004474350000000019, 0.0011920200000000332]",[0.0]
"[58, 34]",[131],[111],"[57, 33]",[False],[0],"[0.004474350000000019, 0.0011920200000000332]",[0.005747219999999968],[0.005255737304687388],"[0.006377420000000017, 0.005798279999999998]",[0.0]
"[57, 33]",[125],[112],"[56, 33]",[False],[0],"[0.006377420000000017, 0.005798279999999998]",[0.005371580000000016],[0.0030243682861327004],"[0.007498000000000046, 0.0019140799999999934]",[0.0]
"[56, 33]",[106],[112],"[55, 33]",[False],[0],"[0.007498000000000046, 0.0019140799999999934]",[0.0016594199999999983],[0.001107292175292901],"[0.008255399999999946, 0.0028726399999999905]",[0.0]
"[55, 33]",[119],[112],"[54, 33]",[False],[0],"[0.008255399999999946, 0.0028726399999999905]",[0.0025389400000001335],[0.00573423385620106],"[0.008991529999999994, 0.000559089999999993]",[0.0]
"[54, 33]",[96],[111],"[53, 33]",[False],[0],"[0.008991529999999994, 0.000559089999999993]",[0.003709420000000019],[0.0089197540283202],"[0.009662740000000019, 0.003966389999999995]",[0.0]
"[53, 33]",[101],[111],"[53, 33]",[False],[0],"[0.009662740000000019, 0.003966389999999995]",[0.00708487000000012],[0.004773941040038995],"[0.0008079400000000781, 0.0060391999999999755]",[0.0]
"[53, 33]",[81],[110],"[52, 34]",[False],[0],"[0.0008079400000000781, 0.0060391999999999755]",[0.005780460000000024],[0.0005629539489744977],"[0.0025531700000000004, 0.003144730000000002]",[0.0]
"[52, 34]",[77],[108],"[51, 35]",[False],[0],"[0.0025531700000000004, 0.003144730000000002]",[0.00039532000000008956],[0.004082794189453058],"[0.005495800000000049, 0.001384889999999998]",[0.0]
"[51, 35]",[86],[107],"[50, 35]",[False],[0],"[0.005495800000000049, 0.001384889999999998]",[0.007761890000000129],[0.0024708557128905583],"[0.009627000000000042, 0.007190859999999992]",[0.0]
"[50, 35]",[79],[105],"[50, 36]",[False],[0],"[0.009627000000000042, 0.007190859999999992]",[0.009605100000000052],[0.007451057434082054],"[0.004778099999999997, 0.004700630000000018]",[0.0]
"[50, 36]",[76],[104],"[50, 37]",[False],[0],"[0.004778099999999997, 0.004700630000000018]",[0.009304270000000107],[0.0009163475036619989],"[0.00117114000000006, 0.0029680299999999982]",[0.0]
"[50, 37]",[89],[103],"[49, 37]",[False],[0],"[0.00117114000000006, 0.0029680299999999982]",[0.009629040000000083],[0.000897808074951106],"[0.008713160000000034, 0.007977329999999993]",[0.0]
"[49, 37]",[69],[101],"[49, 38]",[False],[0],"[0.008713160000000034, 0.007977329999999993]",[0.007846440000000053],[0.0007900619506835283],"[0.007325740000000006, 0.008031139999999989]",[0.0]
"[49, 38]",[88],[100],"[49, 39]",[False],[0],"[0.007325740000000006, 0.008031139999999989]",[0.005404770000000045],[6.036758422853922e-05],"[0.0072969000000000315, 0.0033960299999999995]",[0.0]
"[49, 39]",[92],[99],"[49, 39]",[False],[0],"[0.0072969000000000315, 0.0033960299999999995]",[0.0023445500000000216],[0.0011775588989258717],"[0.00807712000000003, 0.007837529999999987]",[0.0]
"[49, 39]",[74],[97],"[49, 40]",[False],[0],"[0.00807712000000003, 0.007837529999999987]",[0.00958880000000015],[0.0036570358276367208],"[0.009798320000000008, 0.006597750000000027]",[0.0]
"[49, 40]",[85],[96],"[50, 41]",[False],[0],"[0.009798320000000008, 0.006597750000000027]",[0.006933640000000034],[0.0015036964416504373],"[0.0027780800000000057, 0.0026743200000000304]",[0.0]
"[50, 41]",[93],[95],"[50, 41]",[False],[0],"[0.0027780800000000057, 0.0026743200000000304]",[0.002701710000000109],[0.0031387329101562524],"[0.006628999999999986, 0.006856780000000029]",[0.0]
"[50, 41]",[98],[94],"[51, 41]",[False],[0],"[0.006628999999999986, 0.006856780000000029]",[0.006737160000000093],[0.007475624084472703],"[0.001077130000000091, 0.009688480000000022]",[0.0]
"[54, 32]",[96],[114],"[53, 32]",[False],[0],"[0.008196160000000032, 0.0015540199999999893]",[0.005874660000000087],[0.0032937622070311375],"[0.007423699999999938, 0.0049071399999999765]",[0.0]
"[53, 32]",[89],[113],"[52, 33]",[False],[0],"[0.007423699999999938, 0.0049071399999999765]",[0.005028700000000103],[0.0030451965332031015],"[0.007282140000000055, 3.141000000001816e-05]",[0.0]
"[52, 33]",[83],[111],"[51, 33]",[False],[0],"[0.007282140000000055, 3.141000000001816e-05]",[0.004539260000000099],[0.009772148132324151],"[0.008041100000000021, 0.006667970000000032]",[0.0]
"[51, 33]",[84],[110],"[50, 34]",[False],[0],"[0.008041100000000021, 0.006667970000000032]",[0.00024247000000005708],[0.0067842483520506695],"[0.009854339999999951, 0.0031619000000000126]",[0.0]
"[50, 34]",[89],[109],"[50, 34]",[False],[0],"[0.009854339999999951, 0.0031619000000000126]",[0.0010144700000000954],[0.006334934234619118],"[0.002638899999999989, 0.008386599999999984]",[0.0]
"[50, 34]",[74],[107],"[49, 35]",[False],[0],"[0.002638899999999989, 0.008386599999999984]",[0.00871480000000011],[0.008770732879638516],"[0.006449140000000001, 0.007168690000000004]",[0.0]
"[49, 35]",[84],[106],"[49, 36]",[False],[0],"[0.006449140000000001, 0.007168690000000004]",[0.001112870000000106],[0.0058263206481932485],"[0.0015413000000000041, 0.0036409200000000266]",[0.0]
"[49, 36]",[83],[105],"[48, 37]",[False],[0],"[0.0015413000000000041, 0.0036409200000000266]",[0.0032181400000000342],[0.00248727798461903],"[0.007679560000000002, 0.0003104400000000108]",[0.0]
"[48, 37]",[84],[103],"[48, 37]",[False],[0],"[0.007679560000000002, 0.0003104400000000108]",[0.00819622000000015],[0.009897060394286955],"[0.004864969999999996, 0.006605530000000014]",[0.0]
"[48, 37]",[83],[102],"[48, 38]",[False],[0],"[0.004864969999999996, 0.006605530000000014]",[0.0069927800000000855],[0.006746749877929666],"[0.0030724800000000163, 0.003180630000000014]",[0.0]
"[48, 38]",[63],[100],"[48, 39]",[False],[0],"[0.0030724800000000163, 0.003180630000000014]",[0.0017570800000000688],[0.0033346176147459397],"[0.002605720000000006, 0.0048867500000000005]",[0.0]
"[48, 39]",[79],[98],"[48, 40]",[False],[0],"[0.002605720000000006, 0.0048867500000000005]",[0.0015280600000000723],[0.0079109382629395],"[0.0037989400000000006, 0.0025986300000000045]",[0.0]
"[48, 40]",[85],[97],"[48, 40]",[False],[0],"[0.0037989400000000006, 0.0025986300000000045]",[0.0049454300000000995],[0.005658226013183729],"[0.006141399999999991, 0.008724919999999983]",[0.0]
"[48, 40]",[73],[95],"[48, 41]",[False],[0],"[0.006141399999999991, 0.008724919999999983]",[0.0042284600000000675],[0.0073697090148925806],"[0.009625120000000015, 0.007869220000000033]",[0.0]
"[48, 41]",[70],[93],"[49, 42]",[False],[0],"[0.009625120000000015, 0.007869220000000033]",[0.00914975000000012],[0.007827110290527435],"[0.0046053299999999995, 0.0076404499999999965]",[0.0]
"[49, 42]",[91],[92],"[50, 43]",[False],[0],"[0.0046053299999999995, 0.0076404499999999965]",[0.007169990000000083],[0.008685665130615326],"[0.000871559999999983, 0.002211290000000017]",[0.0]
"[50, 43]",[79],[91],"[50, 43]",[False],[0],"[0.000871559999999983, 0.002211290000000017]",[0.008177170000000086],[0.0035945320129395896],"[0.008027820000000008, 0.00975677000000001]",[0.0]
"[50, 43]",[85],[90],"[51, 44]",[False],[0],"[0.008027820000000008, 0.00975677000000001]",[0.005018150000000015],[0.0013454437255859854],"[0.006315540000000007, 0.005881259999999992]",[0.0]
"[51, 44]",[101],[89],"[52, 44]",[False],[0],"[0.006315540000000007, 0.005881259999999992]",[0.004623299999999985],[0.007076606750488374],"[0.005370380000000015, 0.008015700000000008]",[0.0]
"[52, 44]",[117],[90],"[53, 44]",[False],[0],"[0.005370380000000015, 0.008015700000000008]",[0.005747250000000108],[0.0008639335632325586],"[0.004551940000000048, 0.006122059999999978]",[0.0]
"[53, 44]",[113],[90],"[54, 44]",[False],[0],"[0.004551940000000048, 0.006122059999999978]",[0.008957219999999969],[0.002811813354492324],"[0.0034795300000000327, 0.005148120000000027]",[0.0]
"[54, 44]",[113],[90],"[55, 44]",[False],[0],"[0.0034795300000000327, 0.005148120000000027]",[0.0049523400000000915],[0.004559421539306777],"[0.002256599999999975, 0.004274319999999991]",[0.0]
"[55, 44]",[114],[90],"[56, 44]",[False],[0],"[0.002256599999999975, 0.004274319999999991]",[0.0005925599999999538],[0.006589031219482514],"[0.0008863999999999955, 0.003259610000000017]",[0.0]
"[56, 44]",[130],[91],"[56, 43]",[False],[0],"[0.0008863999999999955, 0.003259610000000017]",[0.00974133000000001],[0.007076110839843842],"[0.00912823999999994, 0.008015950000000034]",[0.0]
"[56, 43]",[125],[92],"[57, 43]",[False],[0],"[0.00912823999999994, 0.008015950000000034]",[0.006926870000000003],[0.004922466278076264],"[0.0066016000000000356, 0.00409289]",[0.0]
"[57, 43]",[136],[93],"[58, 42]",[False],[0],"[0.0066016000000000356, 0.00409289]",[0.002793890000000035],[0.008062191009521576],"[0.003306040000000069, 0.007523030000000017]",[0.0]
"[58, 42]",[143],[95],"[58, 41]",[False],[0],"[0.003306040000000069, 0.007523030000000017]",[0.001017050000000094],[0.0046130180358888075],"[0.008868340000000089, 0.009247519999999976]",[0.0]
"[58, 41]",[149],[97],"[59, 40]",[False],[0],"[0.008868340000000089, 0.009247519999999976]",[0.005150429999999999],[0.004370574951171833],"[0.0030210600000000875, 0.009368769999999985]",[0.0]
"[59, 40]",[160],[99],"[59, 39]",[False],[0],"[0.0030210600000000875, 0.009368769999999985]",[0.004010800000000148],[0.009571037292480515],"[0.005448100000000023, 0.006768470000000032]",[0.0]
"[59, 39]",[151],[102],"[59, 38]",[False],[0],"[0.005448100000000023, 0.006768470000000032]",[0.0050465500000000715],[0.0003233718872068768],"[0.005977630000000024, 0.006392370000000033]",[0.0]
"[59, 38]",[162],[104],"[59, 37]",[False],[0],"[0.005977630000000024, 0.006392370000000033]",[0.00047748000000010296],[0.006347236633300626],"[0.004706439999999935, 0.003380440000000028]",[0.0]
"[59, 37]",[144],[106],"[59, 36]",[False],[0],"[0.004706439999999935, 0.003380440000000028]",[4.2130000000112355e-05],[0.003349342346191251],"[0.0015939500000000228, 0.004879380000000023]",[0.0]
"[59, 36]",[158],[108],"[58, 35]",[False],[0],"[0.0015939500000000228, 0.004879380000000023]",[0.008729010000000186],[0.007785816192626797],"[0.006922970000000032, 0.002661150000000027]",[0.0]
"[58, 35]",[151],[110],"[58, 34]",[False],[0],"[0.006922970000000032, 0.002661150000000027]",[0.008657810000000076],[0.00871868133544924],"[0.00039053999999999825, 0.0021946900000000165]",[0.0]
"[58, 34]",[150],[112],"[57, 33]",[False],[0],"[0.00039053999999999825, 0.0021946900000000165]",[0.007150069999999977],[0.009076194763183526],"[0.002198900000000054, 0.0020159499999999973]",[0.0]
"[57, 33]",[125],[113],"[56, 32]",[False],[0],"[0.002198900000000054, 0.0020159499999999973]",[0.0020294200000001445],[0.006677742004394508],"[0.0027186500000000863, 0.00821514000000001]",[0.0]
"[56, 32]",[119],[114],"[55, 32]",[False],[0],"[0.0027186500000000863, 0.00821514000000001]",[0.0008626900000000878],[0.0012208557128906457],"[0.002711930000000062, 0.005943599999999993]",[0.0]
"[55, 32]",[132],[115],"[54, 32]",[False],[0],"[0.002711930000000062, 0.005943599999999993]",[0.0048579099999999445],[0.0024637222290039267],"[0.002163160000000077, 0.0003221700000000105]",[0.0]
"[54, 32]",[123],[115],"[53, 31]",[False],[0],"[0.002163160000000077, 0.0003221700000000105]",[0.006919650000000123],[0.009309673309326192],"[0.0008321399999999968, 0.006899250000000015]",[0.0]
"[53, 31]",[116],[116],"[51, 31]",[False],[0],"[0.0008321399999999968, 0.006899250000000015]",[0.008260710000000178],[0.0027227783203124314],"[0.009045020000000068, 0.005192650000000012]",[0.0]
"[51, 31]",[102],[115],"[50, 31]",[False],[0],"[0.009045020000000068, 0.005192650000000012]",[0.00888397000000007],[0.009166908264160221],"[0.0071706399999999955, 0.006970599999999985]",[0.0]
"[50, 31]",[88],[114],"[49, 32]",[False],[0],"[0.0071706399999999955, 0.006970599999999985]",[0.0012725400000000858],[0.00823055267333982],"[0.0057775699999999906, 0.00243873]",[0.0]
"[49, 32]",[82],[113],"[48, 32]",[False],[0],"[0.0057775699999999906, 0.00243873]",[0.0025864200000001343],[0.0043599319458008465],"[0.005337640000000005, 0.009374090000000002]",[0.0]
"[48, 32]",[75],[111],"[47, 33]",[False],[0],"[0.005337640000000005, 0.009374090000000002]",[0.004810640000000073],[0.007100429534912042],"[0.006097729999999987, 0.008003890000000022]",[0.0]
"[47, 33]",[86],[110],"[46, 34]",[False],[0],"[0.006097729999999987, 0.008003890000000022]",[0.0036771300000001082],[0.005284309387207097],"[0.008093479999999997, 0.0039118999999999855]",[0.0]
"[46, 34]",[81],[109],"[46, 35]",[False],[0],"[0.008093479999999997, 0.0039118999999999855]",[0.007046800000000056],[0.001136646270751886],"[0.0010966700000000322, 0.0009857800000000177]",[0.0]
"[46, 35]",[59],[106],"[45, 36]",[False],[0],"[0.0010966700000000322, 0.0009857800000000177]",[0.0029947500000001136],[0.0057863616943359154],"[0.005530370000000008, 0.003660829999999983]",[0.0]
"[45, 36]",[69],[104],"[45, 37]",[False],[0],"[0.005530370000000008, 0.003660829999999983]",[0.0057189400000001046],[0.005572280883789041],"[0.0018551500000000293, 0.0037678699999999943]",[0.0]
"[45, 37]",[61],[102],"[44, 38]",[False],[0],"[0.0018551500000000293, 0.0037678699999999943]",[0.0018244500000000625],[0.001163558959960783],"[0.009908940000000026, 0.005972279999999993]",[0.0]
"[44, 38]",[76],[100],"[44, 39]",[False],[0],"[0.009908940000000026, 0.005972279999999993]",[0.0059322999999999945],[0.004460144042968774],"[0.009709920000000032, 0.004323960000000021]",[0.0]
"[44, 39]",[75],[98],"[45, 40]",[False],[0],"[0.009709920000000032, 0.004323960000000021]",[0.0032704300000001418],[0.00712368011474614],"[0.0008640400000000121, 0.0029921399999999904]",[0.0]
"[57, 35]",[145],[116],"[56, 35]",[False],[0],"[0.00025017999999992803, 0.009322200000000029]",[0.0003489300000000615],[0.007517471313476583],"[0.0048746700000000115, 0.0005634800000000311]",[0.0]
"[56, 35]",[135],[118],"[55, 34]",[False],[0],"[0.0048746700000000115, 0.0005634800000000311]",[0.001652529999999935],[0.000100059509277408],"[0.00822923000000001, 0.004272149999999992]",[0.0]
"[55, 34]",[135],[119],"[55, 33]",[False],[0],"[0.00822923000000001, 0.004272149999999992]",[0.0016091199999999691],[0.002680549621581962],"[0.0005773000000000358, 0.007981950000000024]",[0.0]
"[55, 33]",[119],[119],"[54, 33]",[False],[0],"[0.0005773000000000358, 0.007981950000000024]",[0.0020264700000000354],[0.0072818374633788815],"[0.002131750000000012, 0.005681270000000025]",[0.0]
"[54, 33]",[103],[119],"[53, 33]",[False],[0],"[0.002131750000000012, 0.005681270000000025]",[0.0022958200000000647],[0.0038966751098631677],"[0.0035309700000000378, 0.007373870000000013]",[0.0]
"[53, 33]",[117],[119],"[52, 33]",[False],[0],"[0.0035309700000000378, 0.007373870000000013]",[0.007996210000000075],[0.007796440124511783],"[0.005006850000000014, 0.005423960000000014]",[0.0]
"[52, 33]",[108],[119],"[51, 33]",[False],[0],"[0.005006850000000014, 0.005423960000000014]",[0.009552280000000128],[0.007274112701415902],"[0.006288540000000007, 0.005685210000000005]",[0.0]
"[51, 33]",[90],[118],"[50, 34]",[False],[0],"[0.006288540000000007, 0.005685210000000005]",[0.003420720000000047],[0.007445068359374887],"[0.00786032999999996, 0.0005996700000000139]",[0.0]
"[50, 34]",[83],[117],"[50, 34]",[False],[0],"[0.00786032999999996, 0.0005996700000000139]",[0.006113540000000138],[0.004250793457031181],"[0.0003081200000000124, 0.007196830000000005]",[0.0]
"[50, 34]",[80],[115],"[49, 35]",[False],[0],"[0.0003081200000000124, 0.007196830000000005]",[0.006719350000000041],[0.009586715698242208],"[0.0038506000000000182, 0.004528859999999994]",[0.0]
"[49, 35]",[95],[115],"[48, 35]",[False],[0],"[0.0038506000000000182, 0.004528859999999994]",[0.00395168000000006],[0.0022843360900878223],"[0.008369970000000032, 0.008179999999999991]",[0.0]
"[48, 35]",[89],[114],"[48, 36]",[False],[0],"[0.008369970000000032, 0.008179999999999991]",[0.007987010000000011],[0.0021836853027342625],"[0.0035481300000000104, 0.0032303600000000224]",[0.0]
"[48, 36]",[95],[113],"[47, 36]",[False],[0],"[0.0035481300000000104, 0.0032303600000000224]",[0.007073420000000044],[0.005037326812744028],"[0.009455549999999998, 0.006803480000000008]",[0.0]
"[47, 36]",[89],[112],"[47, 37]",[False],[0],"[0.009455549999999998, 0.006803480000000008]",[0.0008642800000000454],[0.0045805740356444635],"[0.006022920000000006, 0.0020319399999999977]",[0.0]
"[47, 37]",[79],[110],"[47, 37]",[False],[0],"[0.006022920000000006, 0.0020319399999999977]",[0.004097570000000125],[0.009285449981689519],"[0.0035559499999999935, 0.009679460000000016]",[0.0]
"[47, 37]",[89],[109],"[47, 38]",[False],[0],"[0.0035559499999999935, 0.009679460000000016]",[0.0015997800000000454],[0.008865413665771373],"[0.0021824800000000057, 0.004889440000000019]",[0.0]
"[47, 38]",[88],[108],"[47, 39]",[False],[0],"[0.0021824800000000057, 0.004889440000000019]",[0.009335520000000139],[0.008332176208496071],"[0.0016457400000000257, 0.00015616416999997794]",[0.0]
"[47, 39]",[79],[105],"[47, 40]",[False],[0],"[0.002019879999999993, 0.006703620000000026]",[0.000740970000000082],[0.00977401733398422],"[0.0035047999999999937, 0.004435170000000002]",[0.0]
"[47, 40]",[95],[105],"[47, 40]",[False],[0],"[0.0035047999999999937, 0.004435170000000002]",[0.002325830000000131],[0.0023902893066405587],"[0.006011359999999985, 0.008127080000000023]",[0.0]
"[47, 40]",[84],[103],"[47, 41]",[False],[0],"[0.006011359999999985, 0.008127080000000023]",[0.005646870000000144],[0.009672660827636742],"[0.009250800000000023, 0.004485829999999991]",[0.0]
"[47, 41]",[98],[103],"[48, 41]",[False],[0],"[0.009250800000000023, 0.004485829999999991]",[0.0032434900000000884],[0.0038348388671873897],"[0.003324250000000001, 0.007404790000000017]",[0.0]
"[48, 41]",[110],[103],"[48, 41]",[False],[0],"[0.003324250000000001, 0.007404790000000017]",[0.009133990000000102],[0.004291553497314476],"[0.007696850000000005, 0.007176380000000005]",[0.0]
"[48, 41]",[107],[103],"[49, 41]",[False],[0],"[0.007696850000000005, 0.007176380000000005]",[0.00631083000000014],[0.0031070899963379136],"[0.002076659999999989, 0.007768609999999976]",[0.0]
"[49, 41]",[107],[103],"[49, 41]",[False],[0],"[0.002076659999999989, 0.007768609999999976]",[0.0003068600000000598],[0.0016224098205566192],"[0.006559230000000008, 0.008510929999999995]",[0.0]
"[49, 41]",[99],[102],"[50, 42]",[False],[0],"[0.006559230000000008, 0.008510929999999995]",[0.006242030000000091],[0.006434516906738127],"[0.0012593000000000638, 0.001104919999999985]",[0.0]
"[50, 42]",[119],[103],"[50, 41]",[False],[0],"[0.0012593000000000638, 0.001104919999999985]",[0.008264399999999983],[0.0013477516174316192],"[0.006105100000000075, 0.008648259999999986]",[0.0]
"[50, 41]",[121],[103],"[51, 41]",[False],[0],"[0.006105100000000075, 0.008648259999999986]",[0.0030472300000001177],[0.0070000839233397335],"[0.0005380699999999444, 0.005822159999999988]",[0.0]
"[51, 41]",[122],[104],"[51, 41]",[False],[0],"[0.0005380699999999444, 0.005822159999999988]",[0.004471840000000064],[0.0032236671447754134],"[0.004503680000000008, 0.002710320000000011]",[0.0]
"[51, 41]",[123],[105],"[51, 40]",[False],[0],"[0.004503680000000008, 0.002710320000000011]",[0.005921479999999991],[1.9741058349587517e-05],"[0.00795610000000002, 0.00931226000000003]",[0.0]
"[51, 40]",[104],[104],"[52, 41]",[False],[0],"[0.00795610000000002, 0.00931226000000003]",[0.002791050000000142],[0.007159290313720548],"[0.0011223000000000274, 0.0007425399999999808]",[0.0]
"[52, 41]",[105],[104],"[52, 41]",[False],[0],"[0.0011223000000000274, 0.0007425399999999808]",[0.005054640000000022],[0.00491205215454095],"[0.004501050000000013, 0.0018660800000000147]",[0.0]
"[52, 41]",[106],[104],"[52, 41]",[False],[0],"[0.004501050000000013, 0.0018660800000000147]",[0.008977500000000114],[0.003360900878906184],"[0.008041030000000012, 0.002641780000000005]",[0.0]
"[52, 41]",[112],[104],"[53, 41]",[False],[0],"[0.008041030000000012, 0.002641780000000005]",[0.004964629999999998],[0.004609165191650236],"[0.001630420000000037, 0.0020175999999999753]",[0.0]
"[53, 41]",[117],[104],"[53, 41]",[False],[0],"[0.001630420000000037, 0.0020175999999999753]",[0.005737110000000005],[0.008396015167236218],"[0.005052199999999967, 0.00012419999999998578]",[0.0]
"[53, 41]",[110],[104],"[53, 40]",[False],[0],"[0.005052199999999967, 0.00012419999999998578]",[0.009315990000000007],[0.008861789703369163],"[0.008259699999999997, 0.009891260000000027]",[0.0]
"[53, 40]",[131],[105],"[54, 40]",[False],[0],"[0.008259699999999997, 0.009891260000000027]",[0.007298629999999999],[0.009726715087890603],"[0.0011525599999999935, 0.004458890000000007]",[0.0]
"[54, 40]",[131],[107],"[54, 39]",[False],[0],"[0.0011525599999999935, 0.004458890000000007]",[8.93500000001251e-05],[0.00023124694824220964],"[0.003185849999999959, 0.009206529999999996]",[0.0]
"[54, 39]",[130],[108],"[54, 39]",[False],[0],"[0.003185849999999959, 0.009206529999999996]",[0.002569680000000147],[0.00035974502563478755],"[0.004388799999999995, 0.004142399999999996]",[0.0]
"[54, 39]",[123],[108],"[54, 39]",[False],[0],"[0.004388799999999995, 0.004142399999999996]",[0.009490469999999985],[0.007334251403808438],"[0.00486557000000001, 0.0006550599999999903]",[0.0]
"[54, 39]",[114],[108],"[54, 38]",[False],[0],"[0.00486557000000001, 0.0006550599999999903]",[0.007937410000000134],[0.00973112106323231],"[0.00490645999999997, 0.009456579999999989]",[0.0]
"[54, 38]",[123],[109],"[54, 38]",[False],[0],"[0.00490645999999997, 0.009456579999999989]",[0.00837311000000014],[0.006649742126464688],"[0.004635080000000038, 0.00599731000000003]",[0.0]
"[54, 38]",[125],[110],"[54, 38]",[False],[0],"[0.004635080000000038, 0.00599731000000003]",[0.008337270000000148],[0.004566574096679665],"[0.003783499999999964, 0.0020389100000000014]",[0.0]
"[54, 38]",[122],[111],"[54, 37]",[False],[0],"[0.003783499999999964, 0.0020389100000000014]",[0.008923700000000149],[0.0010128402709959818],"[0.002337800000000081, 0.008815779999999983]",[0.0]
"[54, 37]",[112],[111],"[54, 37]",[False],[0],"[0.002337800000000081, 0.008815779999999983]",[0.00012320000000007325],[0.0020189666748045756],"[0.0005215300000000166, 0.008312719999999984]",[0.0]
"[54, 37]",[115],[111],"[53, 37]",[False],[0],"[0.0005215300000000166, 0.008312719999999984]",[0.006452809999999974],[0.004841651916503839],"[0.008576270000000068, 0.00690139999999999]",[0.0]
"[53, 37]",[107],[111],"[53, 37]",[False],[0],"[0.008576270000000068, 0.00690139999999999]",[0.00986924999999998],[0.003835048675537042],"[0.006507330000000049, 0.007404640000000006]",[0.0]
"[53, 37]",[105],[111],"[53, 37]",[False],[0],"[0.006507330000000049, 0.007404640000000006]",[0.0030603799999999962],[0.0014880561828612606],"[0.004554680000000049, 0.00857814]",[0.0]
"[53, 37]",[115],[111],"[53, 37]",[False],[0],"[0.004554680000000049, 0.00857814]",[0.002536800000000004],[0.004114952087402276],"[0.0026570999999999834, 0.00726475000000003]",[0.0]
"[53, 37]",[104],[111],"[53, 37]",[False],[0],"[0.0026570999999999834, 0.00726475000000003]",[0.004441160000000069],[0.0013369941711425994],"[0.0006935999999999765, 0.008653659999999995]",[0.0]
"[53, 37]",[92],[110],"[52, 38]",[False],[0],"[0.0006935999999999765, 0.008653659999999995]",[0.0014128300000000524],[0.0024076461791991514],"[0.009116300000000084, 0.0031184100000000124]",[0.0]
