StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod,Weight,Probability
"[72, 31]",[58],[115],"[71, 33]",[False],[0],"[0.005705290000000043, 0.007383720000000029]",[0.005724830000000073],[0.008056259155273414],"[0.004772370000000031, 0.0002406800000000018]",[0.0],1,0.5
"[71, 33]",[56],[113],"[70, 34]",[False],[0],"[0.004772370000000031, 0.0002406800000000018]",[0.0008673000000000569],[0.001099605560302622],"[0.00592966, 0.0037189600000000107]",[0.0],1,0.25
"[70, 34]",[53],[110],"[69, 35]",[False],[0],"[0.00592966, 0.0037189600000000107]",[0.004893420000000053],[0.002844238281249977],"[0.009278199999999947, 0.007846570000000023]",[0.0],1,0.5
"[69, 35]",[50],[107],"[69, 37]",[False],[0],"[0.009278199999999947, 0.007846570000000023]",[0.0011558700000000484],[0.0029020118713379128],"[0.004932129999999967, 0.002817769999999985]",[0.0],1,0.25
"[69, 37]",[55],[104],"[69, 38]",[False],[0],"[0.004932129999999967, 0.002817769999999985]",[0.006894150000000076],[0.005746803283691385],"[0.002907119999999973, 0.006395409999999987]",[0.0],1,0.3333333333333333
"[69, 38]",[99],[102],"[69, 39]",[False],[0],"[0.007269186249999992, 0.008571411562500016]",[0.0023547248437500706],[0.0019413861632346895],"[0.007184151093749968, 0.0012625093398437367]",[0.0],7,0.22580645161290322
"[69, 39]",[100],[99],"[69, 40]",[False],[0],"[0.006340233749999967, 0.009299711250000014]",[0.005107658750000056],[0.009013090133666994],"[0.007954726250000087, 0.0016720212500000026]",[0.0],4,0.041666666666666664
"[69, 40]",[73],[98],"[69, 41]",[False],[0],"[0.004960560000000046, 0.009321800000000005]",[0.0026699600000000493],[0.0015274238586425355],"[0.008541779999999987, 0.008505090000000015]",[0.0],1,0.017543859649122806
"[69, 41]",[74],[96],"[70, 42]",[False],[0],"[0.008541779999999987, 0.008505090000000015]",[0.0051185400000000915],[0.0037833595275878484],"[0.003575810000000009, 0.0073771199999999905]",[0.0],1,0.09090909090909091
"[70, 42]",[95],[95],"[70, 43]",[False],[0],"[0.003575810000000009, 0.0073771199999999905]",[0.0013591800000000622],[0.006351280212402435],"[0.009754309999999985, 0.0010931099999999926]",[0.0],1,0.16666666666666666
"[70, 43]",[115],[93],"[71, 43]",[False],[0],"[0.00854806000000002, 0.005273184999999998]",[0.008690490000000104],[0.0014251422882079218],"[0.005713550000000017, 0.003805900000000013]",[0.0],2,1.0
"[71, 43]",[89],[93],"[72, 44]",[False],[0],"[0.006595550000000066, 0.006086670000000001]",[0.0033250500000000464],[0.00603038787841806],"[0.004244980000000023, 0.00125355999999998]",[0.0],1,0.5
"[47, 37]",[30],[102],"[47, 39]",[False],[0],"[0.0027901775000000097, 0.005347916875000013]",[0.008789385000000077],[0.0008711683750153264],"[0.0014964400000000069, 0.005046710625000011]",[0.0],5,0.12195121951219512
"[47, 39]",[16],[101],"[47, 42]",[False],[0],"[0.002727140000000036, 0.00665605000000003]",[0.006204470000000045],[0.0002151870727537964],"[0.0050371799999999935, 9.299999999858033e-07]",[0.0],1,0.03225806451612903
"[48, 44]",[20],[87],"[49, 46]",[False],[0],"[0.0051172643750000135, 0.0033610800000000093]",[0.006748025000000109],[0.0027139532566071486],"[0.004846007500000008, 0.005692399375000056]",[0.0],5,0.19230769230769232
"[49, 46]",[31],[82],"[50, 48]",[False],[0],"[0.0018929849999999946, 0.006214670000000044]",[0.00690808000000003],[0.0022510814666748986],"[0.005131460000000077, 0.005791934999999998]",[0.0],3,0.13043478260869565
"[50, 48]",[18],[82],"[52, 51]",[False],[0],"[0.004792180000000024, 0.00889007]",[0.0013853000000000788],[0.006506328582763721],"[0.0018393999999999425, 0.0018553799999999603]",[0.0],1,0.047619047619047616
"[52, 51]",[80],[73],"[54, 52]",[False],[0],"[0.004117276250000031, 0.005195263124999959]",[0.0027228475000000973],[0.008534709811210706],"[0.004544897500000002, 0.002627233125000024]",[0.0],5,0.25
"[54, 52]",[30],[75],"[56, 54]",[False],[0],"[0.002265380000000008, 0.009276740000000012]",[0.002818780000000059],[0.001804733276367194],"[0.00561258000000002, 0.009206150000000048]",[0.0],1,0.16666666666666666
"[56, 54]",[60],[72],"[59, 56]",[False],[0],"[0.00561258000000002, 0.009206150000000048]",[0.007322459999999996],[0.0071709442138672835],"[0.0017424799999999473, 0.001523100000000041]",[0.0],1,0.25
"[59, 56]",[83],[71],"[61, 56]",[False],[0],"[0.0017424799999999473, 0.001523100000000041]",[0.006781509999999989],[0.0040099525451660675],"[0.009537140000000029, 0.00810356999999999]",[0.0],1,0.5
"[61, 56]",[117],[66],"[64, 56]",[False],[0],"[0.008119920000000032, 0.009012720000000127]",[0.0016696400000001544],[0.00290695667266851],"[0.006666404999999931, 0.007221000000000075]",[0.0],2,0.6666666666666666
"[64, 56]",[129],[72],"[67, 56]",[False],[0],"[0.008076859999999964, 0.008912399999999973]",[0.009160690000000091],[0.002350406646728545],"[0.006437280000000016, 0.003933389999999967]",[0.0],1,0.5
"[67, 56]",[134],[73],"[70, 55]",[False],[0],"[0.006437280000000016, 0.003933389999999967]",[0.007410799999999992],[0.004720897674560598],"[0.003936780000000025, 0.0077480999999999575]",[0.0],1,1.0
"[70, 55]",[165],[76],"[73, 54]",[False],[0],"[0.003936780000000025, 0.0077480999999999575]",[0.007901810000000219],[0.0026159667968750286],"[3.258999999996605e-05, 0.003800599999999956]",[0.0],1,1.0
"[73, 54]",[158],[78],"[75, 53]",[False],[0],"[3.258999999996605e-05, 0.003800599999999956]",[0.002551210000000064],[0.0067435455322265685],"[0.003997290000000027, 0.0017367499999999692]",[0.0],1,1.0
"[75, 53]",[182],[82],"[77, 51]",[False],[0],"[0.003997290000000027, 0.0017367499999999692]",[0.004240110000000043],[0.0029555130004882864],"[0.005709469999999996, 0.0036307600000000644]",[0.0],1,1.0
"[77, 51]",[177],[85],"[79, 49]",[False],[0],"[0.005709469999999996, 0.0036307600000000644]",[0.005568520000000169],[0.006733989715576221],"[0.004589659999999959, 0.0067415500000000215]",[0.0],1,1.0
"[79, 49]",[190],[89],"[81, 47]",[False],[0],"[0.004589659999999959, 0.0067415500000000215]",[0.009473300000000111],[0.007207641601562504],"[0.0005889799999999976, 0.0065046999999999935]",[0.0],1,1.0
"[81, 47]",[192],[93],"[82, 45]",[False],[0],"[0.0005889799999999976, 0.0065046999999999935]",[0.008843710000000171],[0.008649845123291063],"[0.003324640000000035, 0.005783739999999983]",[0.0],1,1.0
"[82, 45]",[198],[98],"[83, 43]",[False],[0],"[0.003324640000000035, 0.005783739999999983]",[0.003932030000000027],[0.0028464508056641087],"[0.002671429999999973, 0.003685320000000032]",[0.0],1,1.0
"[83, 43]",[193],[102],"[83, 41]",[False],[0],"[0.002671429999999973, 0.003685320000000032]",[0.000575300000000065],[0.004375247955322289],"[0.008553690000000001, 0.0029209699999999898]",[0.0],1,1.0
"[83, 41]",[174],[105],"[84, 39]",[False],[0],"[0.008553690000000001, 0.0029209699999999898]",[0.00981326],[0.00686588287353509],"[0.0013545700000000063, 0.006675600000000009]",[0.0],1,1.0
"[84, 39]",[172],[108],"[84, 38]",[False],[0],"[0.0013545700000000063, 0.006675600000000009]",[0.0056649100000000716],[0.008149070739746071],"[0.0015885200000000446, 0.0010340300000000156]",[0.0],1,1.0
"[84, 38]",[171],[111],"[83, 36]",[False],[0],"[0.0015885200000000446, 0.0010340300000000156]",[0.006942530000000042],[0.00899623870849616],"[0.009331350000000014, 0.005610440000000029]",[0.0],1,1.0
"[83, 36]",[164],[114],"[83, 35]",[False],[0],"[0.009331350000000014, 0.005610440000000029]",[0.003363000000000095],[0.006164417266845679],"[0.004704540000000033, 0.0020264199999999993]",[0.0],1,1.0
"[83, 35]",[159],[117],"[82, 33]",[False],[0],"[0.004704540000000033, 0.0020264199999999993]",[0.0037403899999999737],[0.0008514213562011031],"[0.007970410000000028, 0.009682890000000008]",[0.0],1,1.0
"[82, 33]",[159],[119],"[81, 32]",[False],[0],"[0.007970410000000028, 0.009682890000000008]",[0.003735300000000044],[0.005538139343261783],"[0.009261400000000012, 0.007339480000000009]",[0.0],1,1.0
"[81, 32]",[160],[122],"[80, 31]",[False],[0],"[0.009261400000000012, 0.007339480000000009]",[0.0038479300000001104],[0.000730590820312519],"[0.008563910000000036, 0.0047432900000000024]",[0.0],1,0.5
"[80, 31]",[128],[122],"[79, 31]",[False],[0],"[0.008563910000000036, 0.0047432900000000024]",[0.004381060000000048],[0.009949665069580008],"[0.006277010000000046, 0.00013377000000002436]",[0.0],1,1.0
"[79, 31]",[138],[118],"[78, 30]",[False],[0],"[0.005534515000000037, 0.004701959999999996]",[0.004178040000000081],[0.0021539878845215042],"[0.0031079000000000627, 0.007597475000000003]",[0.0],2,1.0
"[78, 30]",[130],[119],"[76, 30]",[False],[0],"[0.0031079000000000627, 0.007597475000000003]",[0.009232085000000074],[0.002615556716918743],"[0.009644519999999927, 0.0023666899999999873]",[0.0],2,1.0
"[76, 30]",[101],[124],"[75, 30]",[False],[0],"[0.009498009999999939, 0.0014955100000000159]",[0.0033447699999999848],[0.002893409729003836],"[0.00545278000000003, 0.00366184000000001]",[0.0],1,0.5
"[75, 30]",[90],[123],"[74, 30]",[False],[0],"[0.00545278000000003, 0.00366184000000001]",[0.007587270000000038],[0.0032727432250975862],"[0.0018952800000000304, 0.00847217000000004]",[0.0],1,1.0
"[74, 30]",[92],[122],"[72, 31]",[False],[0],"[0.0018952800000000304, 0.00847217000000004]",[0.0036010200000000867],[0.004452781677246113],"[0.009085999999999997, 0.0028821999999999928]",[0.0],1,0.5
"[72, 31]",[71],[120],"[71, 32]",[False],[0],"[0.009085999999999997, 0.0028821999999999928]",[0.0017004700000000147],[0.005037879943847676],"[0.0072649100000000185, 0.002589649999999999]",[0.0],1,0.5
"[71, 32]",[68],[118],"[70, 33]",[False],[0],"[0.0072649100000000185, 0.002589649999999999]",[0.0038670300000000282],[0.004231185913085824],"[0.007034079999999995, 0.0029929900000000374]",[0.0],1,1.0
"[70, 33]",[70],[116],"[69, 34]",[False],[0],"[0.007034079999999995, 0.0029929900000000374]",[0.00010712000000006813],[0.0042365455627441165],"[0.008446180000000013, 0.0029903499999999923]",[0.0],1,0.2
"[69, 34]",[60],[113],"[69, 35]",[False],[0],"[0.008446180000000013, 0.0029903499999999923]",[0.0023355100000000614],[0.009353275299072242],"[0.0015881299999999533, 0.005431869999999976]",[0.0],1,0.3333333333333333
"[69, 35]",[59],[111],"[68, 36]",[False],[0],"[0.0015881299999999533, 0.005431869999999976]",[0.008734020000000077],[0.0042900466918945526],"[0.006725640000000012, 0.00796357000000001]",[0.0],1,0.25
"[68, 36]",[80],[109],"[68, 37]",[False],[0],"[0.006725640000000012, 0.00796357000000001]",[0.009108920000000104],[0.009745464324951105],"[0.0035876299999999875, 0.005235809999999995]",[0.0],1,0.2
"[68, 37]",[67],[107],"[68, 38]",[False],[0],"[0.0035876299999999875, 0.005235809999999995]",[0.007821470000000023],[0.008636550903320201],"[0.001788229999999981, 0.0057903000000000225]",[0.0],1,0.25
"[68, 38]",[101],[109],"[68, 39]",[False],[0],"[0.009237964925072374, 0.009200204654837115]",[0.005341918900209063],[0.0017139123794370232],"[0.009222893154176383, 0.001316694154842429]",[0.0],27,0.34615384615384615
"[68, 39]",[91],[98],"[68, 40]",[False],[0],"[0.002261315000000076, 0.007984280000000015]",[0.003983495000000071],[0.009115667343139695],"[0.0037868300000000535, 0.002634755000000058]",[0.0],2,0.0111731843575419
"[68, 40]",[77],[102],"[68, 41]",[False],[0],"[0.003194419999999955, 0.004496920000000029]",[0.002162710000000125],[0.004831581115722679],"[0.005951020000000064, 0.0026928000000000177]",[0.0],1,0.043478260869565216
"[68, 41]",[77],[100],"[69, 42]",[False],[0],"[0.005951020000000064, 0.0026928000000000177]",[0.0026913200000000543],[0.008466053009033227],"[1.832000000005947e-05, 0.0008754399999999808]",[0.0],1,0.023809523809523808
"[69, 42]",[97],[100],"[69, 42]",[False],[0],"[1.832000000005947e-05, 0.0008754399999999808]",[0.005480480000000074],[0.002240085601806531],"[0.0051244100000000115, 0.003988479999999992]",[0.0],1,0.25
"[69, 42]",[89],[99],"[70, 42]",[False],[0],"[0.0051244100000000115, 0.003988479999999992]",[0.003360740000000079],[0.0019081687927245666],"[0.0008381100000000551, 0.009154530000000025]",[0.0],1,0.25
"[70, 42]",[109],[99],"[70, 42]",[False],[0],"[0.0008381100000000551, 0.009154530000000025]",[0.00628882000000003],[0.0017225837707520435],"[0.00710775000000002, 0.009247270000000005]",[0.0],1,0.16666666666666666
"[70, 42]",[121],[99],"[71, 42]",[False],[0],"[0.00710775000000002, 0.009247270000000005]",[0.0007783400000000388],[0.0072615242004395435],"[0.00323957000000003, 0.006477800000000009]",[0.0],1,0.16666666666666666
"[71, 42]",[109],[99],"[71, 42]",[False],[0],"[0.00323957000000003, 0.006477800000000009]",[0.0022015300000000643],[0.006871566772460895],"[0.00908643000000004, 0.006672829999999994]",[0.0],1,0.25
"[47, 29]",[3],[110],"[46, 32]",[False],[0],"[0.007956380000000004, 0.007240390000000015]",[0.004262360000000047],[6.591949208711867e-17],"[0.004448180000000034, 0.0022403699999999915]",[0.0],1,0.0625
"[46, 32]",[23],[105],"[45, 34]",[False],[0],"[0.005747428750000016, 0.003811607500000036]",[0.004423460000000134],[0.008948504924774192],"[0.006310238749999976, 0.0054295900000000015]",[0.0],4,0.17391304347826086
"[44, 36]",[18],[98],"[44, 39]",[False],[0],"[0.009088570000000011, 0.00813257500000001]",[0.009144395000000017],[0.005106039047241124],"[0.0068042800000000445, 0.0009039599999999866]",[0.0],2,0.10526315789473684
"[44, 39]",[18],[96],"[44, 41]",[False],[0],"[0.0062391599023437425, 0.002719695019531237]",[0.009581802246093885],[0.003865984231233688],"[0.00783630410156249, 0.004507207597656293]",[0.0],10,0.45454545454545453
"[44, 41]",[5],[88],"[45, 44]",[False],[0],"[0.008277829999999979, 0.005821090000000051]",[0.0012620200000002402],[0.00527178764343271],"[0.003742489999999989, 0.0008211249999999712]",[0.0],2,0.1111111111111111
"[45, 44]",[29],[86],"[46, 46]",[False],[0],"[0.005637303437499965, 0.0022933390625000036]",[0.004427519843750035],[0.005894427895545919],"[0.005078362812500025, 0.002432664843749998]",[0.0],7,0.30434782608695654
"[49, 51]",[60],[72],"[51, 52]",[False],[0],"[0.006810170000000041, 0.0026792787500000675]",[0.007244206250000072],[0.006890420913696363],"[0.007095870000000002, 0.00499811375000004]",[0.0],4,0.3333333333333333
"[53, 54]",[64],[62],"[56, 55]",[False],[0],"[0.0074333799999999495, 0.0048033349999999884]",[0.0016098400000000845],[0.008858447074890235],"[0.0028130700000000147, 0.006263045]",[0.0],2,0.3333333333333333
"[56, 55]",[71],[61],"[58, 56]",[False],[0],"[0.001269369999999978, 0.006088820000000028]",[0.0032162700000000818],[0.0029637718200684355],"[0.008359379999999975, 0.005758479999999941]",[0.0],1,0.25
"[58, 56]",[93],[60],"[61, 56]",[False],[0],"[0.008359379999999975, 0.005758479999999941]",[0.0034643500000000344],[0.004637002944946365],"[0.006702700000000035, 0.009921870000000041]",[0.0],1,0.5
"[64, 56]",[136],[62],"[67, 55]",[False],[0],"[0.005255950000000009, 0.005529600000000065]",[0.004842220000000078],[0.006663684844970801],"[0.002987600000000005, 0.00890848000000003]",[0.0],1,0.5
"[67, 55]",[148],[64],"[69, 54]",[False],[0],"[0.002987600000000005, 0.00890848000000003]",[0.0008292400000000158],[0.005705175399780327],"[0.009505229999999963, 0.00938783000000001]",[0.0],1,0.5
"[69, 54]",[160],[67],"[72, 53]",[False],[0],"[0.009505229999999963, 0.00938783000000001]",[0.004800340000000125],[0.0009451675415040033],"[0.004334200000000024, 0.006767850000000035]",[0.0],1,1.0
"[72, 53]",[175],[70],"[74, 52]",[False],[0],"[0.004334200000000024, 0.006767850000000035]",[0.002567139999999987],[0.003573513031005889],"[0.006946949999999983, 0.00045359000000001065]",[0.0],1,1.0
"[74, 52]",[180],[73],"[76, 50]",[False],[0],"[0.006946949999999983, 0.00045359000000001065]",[0.008216350000000101],[0.008984394073486357],"[0.006875230000000003, 0.00274815000000005]",[0.0],1,0.5
"[76, 50]",[198],[78],"[78, 48]",[False],[0],"[0.006875230000000003, 0.00274815000000005]",[0.008168729999999898],[0.003392810821533209],"[0.0037307100000000364, 0.000543990000000022]",[0.0],1,1.0
"[78, 48]",[199],[82],"[79, 45]",[False],[0],"[0.0037307100000000364, 0.000543990000000022]",[0.004741240000000152],[0.008129863739013744],"[0.007024750000000043, 0.00817543999999998]",[0.0],1,1.0
"[79, 45]",[184],[86],"[80, 43]",[False],[0],"[0.007024750000000043, 0.00817543999999998]",[0.0050978699999999905],[0.005384769439697314],"[0.0069393900000000175, 0.009547910000000033]",[0.0],1,1.0
"[80, 43]",[180],[90],"[81, 42]",[False],[0],"[0.0069393900000000175, 0.009547910000000033]",[0.009000549999999892],[0.0008347511291504385],"[0.003921710000000004, 0.0018229199999999814]",[0.0],1,0.5
"[81, 42]",[200],[94],"[81, 39]",[False],[0],"[0.003921710000000004, 0.0018229199999999814]",[1.2900000000162781e-05],[0.005835399627685683],"[0.007813360000000028, 0.009322639999999998]",[0.0],1,1.0
"[81, 39]",[177],[97],"[81, 38]",[False],[0],"[0.007813360000000028, 0.009322639999999998]",[0.0024317900000001367],[0.009456996917724567],"[0.008408450000000048, 0.0025118700000000237]",[0.0],1,1.0
"[81, 38]",[179],[101],"[81, 36]",[False],[0],"[0.008408450000000048, 0.0025118700000000237]",[0.009262360000000134],[0.0044201278686521895],"[0.006278000000000042, 0.005030300000000022]",[0.0],1,1.0
"[81, 36]",[170],[104],"[81, 35]",[False],[0],"[0.006278000000000042, 0.005030300000000022]",[0.00019161999999997917],[0.004429683685302624],"[0.0014825699999999973, 2.5489999999987398e-05]",[0.0],1,1.0
"[81, 35]",[166],[107],"[80, 33]",[False],[0],"[0.0014825699999999973, 2.5489999999987398e-05]",[0.004602520000000051],[0.0026598739624022327],"[0.004333889999999979, 0.00591045000000002]",[0.0],1,1.0
"[80, 33]",[176],[110],"[79, 31]",[False],[0],"[0.004333889999999979, 0.00591045000000002]",[0.005612850000000086],[0.005940437316894597],"[0.004792020000000027, 0.009270150000000024]",[0.0],1,0.5
"[76, 30]",[127],[114],"[75, 29]",[False],[0],"[0.009791030000000027, 0.003237870000000014]",[0.004054070000000012],[0.006707630157470768],"[0.005677009999999967, 0.008886550000000023]",[0.0],1,0.5
"[75, 29]",[135],[115],"[74, 29]",[False],[0],"[0.005677009999999967, 0.008886550000000023]",[0.0049185800000000664],[0.009453582763671807],"[0.0007589800000000514, 0.0025136200000000237]",[0.0],1,0.5
"[74, 29]",[102],[115],"[72, 29]",[False],[0],"[0.0007589800000000514, 0.0025136200000000237]",[0.008670310000000066],[0.005887126922607398],"[0.005256290000000011, 0.004296879999999977]",[0.0],1,1.0
"[72, 29]",[112],[115],"[70, 29]",[False],[0],"[0.005256290000000011, 0.004296879999999977]",[0.003833910000000079],[0.007078838348388737],"[0.009912030000000013, 0.003701010000000034]",[0.0],1,1.0
"[70, 29]",[92],[114],"[69, 29]",[False],[0],"[0.009912030000000013, 0.003701010000000034]",[0.005684490000000063],[0.00836301803588856],"[0.004736560000000044, 0.008058819999999996]",[0.0],1,1.0
"[69, 29]",[73],[113],"[68, 30]",[False],[0],"[0.004736560000000044, 0.008058819999999996]",[0.0047840400000000675],[0.00010225296020514342],"[0.0005129300000000017, 0.007189240000000024]",[0.0],1,1.0
"[68, 30]",[82],[111],"[66, 31]",[False],[0],"[0.0005129300000000017, 0.007189240000000024]",[0.0012751900000001377],[0.006166019439697154],"[0.007634869999999978, 0.0041574400000000036]",[0.0],1,0.5
"[66, 31]",[59],[109],"[65, 32]",[False],[0],"[0.007634869999999978, 0.0041574400000000036]",[0.0069381300000000545],[0.0010128593444823104],"[0.00617080999999998, 0.006733900000000015]",[0.0],1,0.16666666666666666
"[65, 32]",[82],[110],"[64, 33]",[False],[0],"[0.00513541499999993, 0.007967450000000043]",[0.002473415000000135],[0.0019099235534665963],"[0.005580250000000064, 0.004905610000000013]",[0.0],2,0.25
"[64, 33]",[72],[108],"[63, 34]",[False],[0],"[0.005580250000000064, 0.004905610000000013]",[0.003286795000000134],[0.0030742835998534487],"[0.007267459999999995, 0.004323470000000013]",[0.0],2,0.5
"[63, 34]",[55],[102],"[63, 36]",[False],[0],"[0.008390200000000006, 0.0070988400000000125]",[0.0028122800000000333],[0.0029237556457519763],"[0.0022556399999999945, 0.0007784700000000103]",[0.0],1,0.09090909090909091
"[63, 36]",[59],[99],"[62, 37]",[False],[0],"[0.0022556399999999945, 0.0007784700000000103]",[0.00020040000000005713],[0.007433757781982379],"[0.00825985999999999, 0.003523490000000006]",[0.0],1,0.1
"[62, 37]",[52],[96],"[62, 38]",[False],[0],"[0.00825985999999999, 0.003523490000000006]",[0.009059390000000118],[0.008886756896972658],"[0.00638488000000002, 0.00779700999999999]",[0.0],1,0.08333333333333333
"[62, 38]",[92],[104],"[62, 39]",[False],[0],"[0.0046292150000000025, 0.007555699999999995]",[0.0034705675000000977],[0.005416641235351363],"[0.0044735424999999655, 0.001968979435000023]",[0.0],3,0.125
"[62, 39]",[78],[93],"[62, 40]",[False],[0],"[0.00653406999999993, 0.0072016699999999986]",[0.0040855800000001545],[0.004281635284423964],"[0.008107500000000028, 0.005099529999999977]",[0.0],1,0.03225806451612903
"[62, 40]",[78],[91],"[63, 41]",[False],[0],"[0.008107500000000028, 0.005099529999999977]",[0.0050076500000000405],[0.00853199005126949],"[0.0009434400000000089, 0.0029743700000000265]",[0.0],1,0.09090909090909091
"[63, 41]",[113],[97],"[63, 41]",[False],[0],"[0.0030624700000000307, 0.006094555000000024]",[0.005917840000000266],[0.0014702606201171895],"[0.007189710000000007, 0.005196610000000013]",[0.0],2,0.09523809523809523
"[63, 41]",[90],[89],"[63, 42]",[False],[0],"[0.004902019999999943, 0.00827477000000001]",[0.008940780000000096],[0.008378372192382905],"[0.009680699999999978, 0.003051249999999981]",[0.0],1,0.047619047619047616
"[63, 42]",[80],[88],"[64, 43]",[False],[0],"[0.009680699999999978, 0.003051249999999981]",[0.0026181000000000954],[0.0035092544555664767],"[0.005365439999999944, 0.00048573999999999666]",[0.0],1,0.024390243902439025
"[49, 34]",[22],[105],"[48, 36]",[False],[0],"[0.0022952887500000494, 0.004052240000000002]",[0.0031174906250000765],[0.0009390413761136921],"[0.006112818124999947, 0.00597433437499998]",[0.0],5,0.19230769230769232
"[48, 38]",[15],[97],"[48, 40]",[False],[0],"[0.005130121230468715, 0.0011631541137695454]",[0.002471210974121193],[0.00618615683168173],"[0.004972390983886715, 0.0047162424365234795]",[0.0],13,0.34210526315789475
"[48, 40]",[13],[94],"[48, 42]",[False],[0],"[0.004782774531250006, 0.0040411757421875]",[0.0009437293750000925],[0.0035458064824343376],"[0.008302009062499976, 0.007903299296874975]",[0.0],9,0.21428571428571427
"[48, 42]",[10],[87],"[49, 45]",[False],[0],"[0.007189218593749963, 0.007235536249999983]",[0.007119260312499962],[0.00979261130094542],"[0.004445775625000018, 0.0015891885937500145]",[0.0],7,0.22580645161290322
"[49, 45]",[30],[82],"[50, 47]",[False],[0],"[0.003741030039062546, 0.005814752089843779]",[0.003301348007812604],[0.0030703432112932257],"[0.0053336450781250495, 0.0057321689648437615]",[0.0],10,0.3125
"[50, 47]",[39],[82],"[52, 49]",[False],[0],"[0.007201847499999959, 0.003586037500000047]",[0.0015752600000000835],[0.0018083143234252537],"[0.0015201624999999844, 0.0012966625000000263]",[0.0],3,0.11538461538461539
"[52, 49]",[41],[81],"[53, 50]",[False],[0],"[0.0012721500000000344, 0.001985450000000036]",[0.004437400000000058],[0.002150096893310619],"[0.008503900000000024, 0.00912453000000001]",[0.0],1,0.0625
"[55, 52]",[101],[72],"[57, 52]",[False],[0],"[0.0064217150000001385, 0.0046171525000000616]",[0.004714165000000202],[0.004396991729736469],"[0.008074192500000127, 0.0067492949999999954]",[0.0],3,0.3
"[57, 52]",[101],[76],"[60, 53]",[False],[0],"[0.009447770000000017, 0.00819729999999997]",[0.006049790000000043],[0.009807052612304738],"[0.0016713000000000075, 0.00029610000000003696]",[0.0],1,0.14285714285714285
"[60, 53]",[140],[72],"[62, 52]",[False],[0],"[0.0026776174999999167, 0.0026489650000000187]",[0.006943022500000111],[0.001232032775878869],"[0.005092212500000009, 0.0049754349999999795]",[0.0],3,0.6
"[62, 52]",[122],[78],"[64, 52]",[False],[0],"[0.003941269999999979, 0.0069701600000000655]",[0.007046970000000156],[0.0028112602233887445],"[0.005687129999999985, 0.0037940699999999897]",[0.0],1,0.25
"[64, 52]",[158],[76],"[66, 51]",[False],[0],"[0.007310429999999979, 0.0035505849999999464]",[0.004809125000000008],[0.0003023529052734661],"[0.008032075000000045, 0.001430335000000003]",[0.0],2,0.6666666666666666
"[66, 51]",[186],[76],"[68, 49]",[False],[0],"[0.006986814999999997, 0.0027694893749999876]",[0.0012452625000001806],[0.0003717505931854978],"[0.00561494875000005, 0.0037383143749999768]",[0.0],5,1.0
"[68, 49]",[163],[88],"[70, 48]",[False],[0],"[0.006236970000000043, 0.0052346799999999725]",[0.005039424999999957],[0.005604095458984423],"[0.002361100000000057, 0.0018587449999999672]",[0.0],2,0.2857142857142857
"[70, 48]",[173],[89],"[71, 46]",[False],[0],"[0.0019278600000000555, 0.003434569999999998]",[0.005095250000000053],[0.005284938812255885],"[0.006030680000000016, 0.007557209999999991]",[0.0],1,0.5
"[71, 46]",[164],[86],"[72, 45]",[False],[0],"[0.0044132887499999714, 0.006772021250000048]",[0.007414357499999948],[0.0018460655212403053],"[0.0059668874999999205, 0.003086706250000017]",[0.0],4,0.8
"[72, 45]",[164],[95],"[73, 43]",[False],[0],"[0.00761901999999999, 0.0021686000000000222]",[0.00491837000000004],[0.003307819366455125],"[0.006839439999999997, 0.008545600000000026]",[0.0],1,0.14285714285714285
"[73, 43]",[141],[98],"[74, 42]",[False],[0],"[0.008763656874999992, 0.004654583749999981]",[0.009199077500000043],[0.0010145437717437762],"[0.0054827812499999885, 0.006674603749999983]",[0.0],5,0.625
"[74, 42]",[172],[101],"[74, 40]",[False],[0],"[0.0037143600000000034, 0.0018124300000000072]",[0.001264150000000068],[0.007837524414062479],"[0.00797597000000003, 0.006280889999999997]",[0.0],1,0.09090909090909091
"[74, 40]",[176],[105],"[74, 38]",[False],[0],"[0.00797597000000003, 0.006280889999999997]",[0.00301983000000014],[0.0009884834289551007],"[0.009696869999999944, 0.009705310000000019]",[0.0],1,0.2
"[74, 38]",[158],[107],"[74, 37]",[False],[0],"[0.009696869999999944, 0.009705310000000019]",[0.005256830000000028],[0.00525129318237298],"[0.009002780000000075, 0.00757392]",[0.0],1,1.0
"[74, 37]",[152],[109],"[74, 36]",[False],[0],"[0.009002780000000075, 0.00757392]",[0.008097500000000077],[0.006656227111816295],"[0.0064437700000000465, 0.006871490000000015]",[0.0],1,1.0
"[74, 36]",[147],[111],"[74, 35]",[False],[0],"[0.0064437700000000465, 0.006871490000000015]",[0.0018826800000001902],[0.005250301361083917],"[0.0022473700000000575, 0.007574419999999997]",[0.0],1,1.0
"[74, 35]",[139],[112],"[73, 35]",[False],[0],"[0.0022473700000000575, 0.007574419999999997]",[0.00470099999999994],[0.009985427856445378],"[0.00666635000000001, 0.00020686999999999615]",[0.0],1,1.0
"[73, 35]",[130],[114],"[73, 34]",[False],[0],"[0.00666635000000001, 0.00020686999999999615]",[0.0010286400000001535],[3.68690490722863e-05],"[3.145000000001098e-05, 0.005181239999999993]",[0.0],1,0.3333333333333333
