State,Act,Reward,NextState,Done,Cost,Weight,Probability
"[-0.2771914, 0.11173129]",[0.69324067],[0.8858300209045411],"[-0.2602387, 0.09440029]",False,[0.0],1,0.16666666666666666
"[-0.389099925, 0.03500718]",[-0.7631719299999999],[1.0390676021575929],"[-0.38248122, 0.054086445]",False,[0.0],2,0.06666666666666667
"[-0.3745230425, 0.06636636125]",[-0.6811199125],[0.9524014115333557],"[-0.362996235, 0.08339436625]",False,[0.0],4,0.13333333333333333
"[-0.36081625250000005, 0.08461600750000002]",[-0.43585234749999996],[0.9474162101745603],"[-0.3466965525, 0.09551236000000002]",False,[0.0],3,0.1
"[-0.3463987, 0.09800363000000001]",[-0.2958169],[0.9175754547119142],"[-0.33032364, 0.10539912999999998]",False,[0.0],1,0.0625
"[-0.2965508, 0.10037016999999998]",[0.46450216000000005],[0.9508585929870605],"[-0.28111094, 0.08875751]",False,[0.0],1,0.16666666666666666
"[-0.46350503, 0.10297357999999998]",[-0.73304104],[0.8857745170593262],"[-0.44605184, 0.12129951]",False,[0.0],1,0.125
"[-0.42669293000000014, 0.13550794000000005]",[-0.73288624],[0.7844900131225586],"[-0.404034465, 0.15383005500000002]",False,[0.0],2,0.5
"[-0.408289165, 0.09675052750000002]",[-0.6106713925],[0.8730186939239504],"[-0.39199485, 0.11201730250000001]",False,[0.0],3,0.16666666666666666
"[-0.29237127000000007, 0.11577153]",[0.74872837],[0.9373744010925292],"[-0.2748462, 0.09705329000000001]",False,[0.0],1,0.25
"[-0.2748462, 0.09705329000000001]",[0.72677605],[0.9737131118774415],"[-0.2602867, 0.07888388999999998]",False,[0.0],1,0.25
"[-0.26021168, 0.07550048999999998]",[0.6588694000000002],[0.9950562953948975],"[-0.24901005999999995, 0.059028805000000004]",False,[0.0],2,0.2222222222222222
"[-0.23105103805284985, 0.0012107129373444148]",[0.08659715325593441],[1.193351891467207],"[-0.2309727901327365, -0.0009541956928856496]",False,[0.0],50,0.2032520325203252
"[-0.23111391, -0.007811070000000003]",[0.5945524200000001],[1.1768308639526368],"[-0.23315638, -0.02267486]",False,[0.0],1,0.008547008547008548
"[-0.33920145, -0.13108385]",[0.2516471900000001],[1.396235275268555],"[-0.3605104, -0.137375025]",False,[0.0],2,0.01694915254237288
"[-0.45648307, 0.13163948000000003]",[-0.77894001],[0.8292551040649414],"[-0.4343822, 0.15111291]",False,[0.0],1,0.3333333333333333
"[-0.4343822, 0.15111291]",[-0.47125759],[0.805692195892334],"[-0.4095757, 0.16289449000000003]",False,[0.0],1,1.0
"[-0.34957832, -0.004630740000000001]",[-0.19541695],[1.1971379280090333],"[-0.35005866999999996, 0.00025463104000000326]",False,[0.0],1,0.009708737864077669
"[-0.3405999, 0.025481460000000004]",[-0.33373324],[1.1299976348876954],"[-0.33607787, 0.0338248]",False,[0.0],1,0.020833333333333332
"[-0.33607787, 0.0338248]",[-0.29692172],[1.1151515007019042],"[-0.33027, 0.04124783999999999]",False,[0.0],1,0.05
"[-0.2873984, 0.038589]",[0.27143069000000003],[1.1340406417846678],"[-0.28158605, 0.03180337]",False,[0.0],1,0.0625
"[-0.277214705, -0.02707967]",[0.4789227550000001],[1.2527757644653321],"[-0.28218597, -0.039052724999999996]",False,[0.0],2,0.25
"[-0.381414295, 0.07862448999999996]",[-0.28106999499999996],[0.9497251510620117],"[-0.368459635, 0.08565133500000001]",False,[0.0],2,0.05405405405405406
"[-0.3395674675, 0.09854827750000003]",[0.04915700250000007],[0.9646483778953553],"[-0.32386528625, 0.09731937750000003]",False,[0.0],4,0.17391304347826086
"[-0.40766245, 0.13964915]",[-0.5049173],[0.881126880645752],"[-0.38464528, 0.15227222]",False,[0.0],1,0.16666666666666666
"[-0.38464528, 0.15227222]",[0.12526149000000006],[0.8873899459838868],"[-0.36044878, 0.1491406]",False,[0.0],1,0.3333333333333333
"[-0.36044878, 0.1491406]",[0.38769480000000006],[0.9067747116088868],"[-0.3371032, 0.13944829000000003]",False,[0.0],1,0.5
"[-0.4547391, 0.05963349]",[-0.8337923],[0.9505325317382813],"[-0.44408602, 0.08047843]",False,[0.0],1,0.017543859649122806
"[-0.44408602, 0.08047843]",[-0.79058369],[0.9110033035278321],"[-0.43015534, 0.10024296999999999]",False,[0.0],1,0.125
"[-0.37194574, 0.14174926]",[0.015889820000000048],[0.8287851333618166],"[-0.34928703, 0.14135206]",False,[0.0],1,0.2
"[-0.34928703, 0.14135206]",[0.34750260000000005],[0.8461602210998537],"[-0.327134, 0.13266444]",False,[0.0],1,0.25
"[-0.327134, 0.13266444]",[0.56705199],[0.8745128631591798],"[-0.30666380000000004, 0.11848818999999998]",False,[0.0],1,0.14285714285714285
"[-0.27341026, 0.08180141]",[0.6728034300000001],[0.9815265655517579],"[-0.26121908, 0.06498134]",False,[0.0],1,0.16666666666666666
"[-0.25201696, 0.04257786]",[0.7668269400000001],[1.0646748542785645],"[-0.24622696999999996, 0.02340722]",False,[0.0],1,0.043478260869565216
"[-0.24622696999999996, 0.02340722]",[0.82277142],[1.1058134078979494],"[-0.24357878999999996, 0.002837899999999999]",False,[0.0],1,0.037037037037037035
"[-0.24357878999999996, 0.002837899999999999]",[0.62105689],[1.1368662834167478],"[-0.24395286999999996, -0.012688520000000003]",False,[0.0],1,0.0032679738562091504
"[-0.4615813, 0.11085093]",[-0.56327107],[0.8616239547729493],"[-0.44309407, 0.12493265000000003]",False,[0.0],1,0.1
"[-0.42237490000000005, 0.13862014]",[-0.24476981],[0.8220106124877931],"[-0.39986932, 0.14473939000000002]",False,[0.0],1,0.25
"[-0.39986932, 0.14473939000000002]",[-0.09232796999999998],[0.8173942565917969],"[-0.37658793, 0.14704752]",False,[0.0],1,0.5
"[-0.2884062, 0.05099606999999999]",[0.73034439],[1.0862184524536134],"[-0.28122061, 0.032737489999999994]",False,[0.0],1,0.045454545454545456
"[-0.28122061, 0.032737489999999994]",[0.7044412100000002],[1.1214405059814454],"[-0.27692193, 0.01512647]",False,[0.0],1,0.0625
"[-0.41657823, 0.10025966]",[-0.34825742],[0.8440026283264161],"[-0.40007234, 0.10896610999999998]",False,[0.0],1,0.0625
"[-0.364711775, 0.1173764325]",[0.3415151087500001],[0.9012593507766724],"[-0.3463869, 0.10883855749999996]",False,[0.0],4,0.2
"[-0.34907159249999997, 0.10458193375]",[0.2883153037500001],[0.9532938599586487],"[-0.33272287749999996, 0.09737406625]",False,[0.0],4,0.18181818181818182
"[-0.28005934, 0.00638771]",[0.67632428],[1.0829755783081054],"[-0.27993912, -0.010520340000000005]",False,[0.0],1,0.005154639175257732
"[-0.27993912, -0.010520340000000005]",[0.6061025100000001],[1.1132807731628416],"[-0.28243047, -0.02567291]",False,[0.0],1,0.08333333333333333
"[-0.28243047, -0.02567291]",[0.6151172300000001],[1.1440365791320803],"[-0.28735834, -0.04105091]",False,[0.0],1,0.07692307692307693
"[-0.42870668000000006, 0.04414802499999999]",[-0.743617475],[0.9537757396697998],"[-0.4206515600000001, 0.06273841999999999]",False,[0.0],2,0.08695652173913043
"[-0.38318311250000003, 0.09347982875000002]",[-0.441043845],[0.9375144720077514],"[-0.36763829875, 0.10450592749999996]",False,[0.0],4,0.16666666666666666
"[-0.3673480525, 0.10299986749999998]",[0.3351537150000001],[0.9071160316467285],"[-0.3513149574999999, 0.09462103250000004]",False,[0.0],3,0.13636363636363635
"[-0.32358113, 0.07255619999999999]",[0.5231036200000001],[0.9841213703155518],"[-0.31266957, 0.05947864]",False,[0.0],2,0.1
"[-0.29202825, -0.019117000000000002]",[0.49978147],[1.128892707824707],"[-0.29575342000000004, -0.03161156]",False,[0.0],1,0.058823529411764705
"[-0.436444015, -0.03740217875]",[-0.9729402975000001],[1.1293242812156676],"[-0.44120555, -0.014474437500000008]",False,[0.0],4,0.08888888888888889
"[-0.368845765, 0.09233248500000002]",[0.31183865500000013],[0.9712077140808106],"[-0.3544883499999999, 0.08453649]",False,[0.0],2,0.11764705882352941
"[-0.34077132, 0.07283092]",[0.55863083],[0.9698532104492188],"[-0.3298633, 0.058865070000000005]",False,[0.0],1,0.037037037037037035
"[-0.4196123, 0.054427390000000006]",[-0.50126395],[0.9536652565002441],"[-0.41023552, 0.06695914]",False,[0.0],1,0.038461538461538464
"[-0.38639843, 0.09720695000000001]",[0.49749342],[0.938563060760498],"[-0.37150866, 0.08476960999999998]",False,[0.0],1,0.041666666666666664
"[-0.37150866, 0.08476960999999998]",[0.35926799000000004],[0.9565264701843262],"[-0.35842453999999996, 0.07578789999999999]",False,[0.0],1,0.043478260869565216
"[-0.34711212, 0.06053209]",[0.46688604000000006],[1.0103824615478516],"[-0.33804947, 0.04885983]",False,[0.0],1,0.041666666666666664
"[-0.33804947, 0.04885983]",[0.4256952600000001],[1.0316672325134277],"[-0.33079946, 0.03821754000000001]",False,[0.0],1,0.034482758620689655
"[-0.32544792, 0.02390778000000001]",[0.60279313],[1.0904263496398925],"[-0.32242638, 0.008837940000000004]",False,[0.0],1,0.043478260869565216
"[-0.33113718, -0.0354827]",[0.24312660000000003],[1.191224002838135],"[-0.3371386, -0.04156083]",False,[0.0],1,0.03225806451612903
"[-0.40102285, 0.09100318000000002]",[0.17366958000000005],[0.9404472351074218],"[-0.3866939, 0.08666146000000001]",False,[0.0],1,0.05555555555555555
"[-0.3866939, 0.08666146000000001]",[0.32599459000000003],[0.9567469596862793],"[-0.3732627, 0.07851148]",False,[0.0],1,0.058823529411764705
"[-0.33173394, 0.021608590000000004]",[0.5375373700000001],[1.0974297523498533],"[-0.32899332, 0.00817013]",False,[0.0],1,0.021739130434782608
"[-0.37917858, 0.05248511]",[-0.02482527000000001],[1.0615432739257813],"[-0.37074786, 0.053105589999999994]",False,[0.0],1,0.03333333333333333
"[-0.39614928, 0.07384728999999998]",[0.25094095000000005],[0.9506111145019531],"[-0.3846683, 0.06757379]",False,[0.0],1,0.03571428571428571
"[-0.35142689999999993, -0.02961379]",[0.03544398000000005],[1.146758270263672],"[-0.35621237999999994, -0.030499819999999997]",False,[0.0],1,0.014925373134328358
"[-0.41405565, 0.08347201]",[0.03432055000000005],[0.8930566787719727],"[-0.40074587, 0.08261406]",False,[0.0],1,0.05555555555555555
"[-0.40074587, 0.08261406]",[0.20695185000000005],[0.9034042358398438],"[-0.38780355, 0.07744025999999998]",False,[0.0],1,0.05555555555555555
"[-0.36529016, 0.06182337]",[0.48488726000000004],[0.9588824272155763],"[-0.35604494999999997, 0.04970121]",False,[0.0],1,0.03225806451612903
"[-0.41928297, 0.09252727]",[0.20913579000000004],[0.9409734725952148],"[-0.40475744, 0.08729887000000001]",False,[0.0],1,0.0625
"[-0.40475744, 0.08729887000000001]",[0.29559454000000007],[0.955753231048584],"[-0.39118373, 0.07990908999999999]",False,[0.0],1,0.05555555555555555
"[-0.37884665, 0.07150292]",[0.5049101200000001],[0.9978111267089844],"[-0.36807942, 0.05888009000000001]",False,[0.0],1,0.03333333333333333
"[-0.38925302, 0.05025660999999999]",[0.18962020000000004],[1.056283664703369],"[-0.38146478, 0.045516129999999995]",False,[0.0],1,0.03333333333333333
"[-0.38146478, 0.045516129999999995]",[0.22958287000000005],[1.0677627563476564],"[-0.37448835, 0.03977656]",False,[0.0],1,0.02857142857142857
"[-0.34981096, -0.009814139999999999]",[0.10802575000000005],[1.172345542907715],"[-0.35152524999999996, -0.012514770000000003]",False,[0.0],1,0.009708737864077669
"[-0.37686217, 0.04030215999999998]",[0.07706587000000004],[1.0430709838867187],"[-0.3705166, 0.03837562]",False,[0.0],1,0.02564102564102564
"[-0.38827288, 0.04039632999999999]",[0.03856403000000005],[1.0723058700561523],"[-0.3818609, 0.03943217]",False,[0.0],1,0.02857142857142857
"[-0.39701825, 0.08230126]",[0.38362956000000004],[0.9291519165039062],"[-0.38436157, 0.07271051]",False,[0.0],1,0.038461538461538464
"[-0.37331802, 0.06164527]",[0.51924912],[0.977244758605957],"[-0.36414713, 0.04866409]",False,[0.0],1,0.03333333333333333
"[-0.3208092, -0.000885610000000002]",[-0.06319566999999995],[1.190896224975586],"[-0.32086653, 0.0006943900000000048]",False,[0.0],1,0.017857142857142856
"[-0.32013875, 0.004118560000000002]",[0.05937869000000004],[1.1870166778564455],"[-0.31955892, 0.00263417]",False,[0.0],1,0.015151515151515152
"[-0.36154425, -0.051147045]",[-0.935369185],[1.1896083354949956],"[-0.368519875, -0.028499005]",False,[0.0],2,0.01092896174863388
"[-0.37411927968750003, -0.006037338437499998]",[-0.8861924324999999],[1.0960279524326324],"[-0.37390366218750004, 0.016117445937499985]",False,[0.0],6,0.13333333333333333
"[-0.3682813775, 0.023145647500000012]",[-0.8493107525],[1.06756591796875],"[-0.3634456975, 0.04437843249999999]",False,[0.0],3,0.07692307692307693
"[-0.44700086, 0.02733159000000001]",[-1.033767385],[1.0083336353302004],"[-0.44130304, 0.052171289999999995]",False,[0.0],2,0.06896551724137931
"[-0.38857937, 0.10553943999999998]",[0.27719682000000007],[0.8689569473266602],"[-0.37206262, 0.09860957000000001]",False,[0.0],1,0.0625
"[-0.37328376, 0.09754780000000002]",[0.3892988200000001],[0.96101393699646],"[-0.35819516999999984, 0.08781534499999998]",False,[0.0],3,0.13636363636363635
"[-0.3439343, 0.07213438]",[0.54495713],[0.9491551399230956],"[-0.33311945, 0.058510419999999994]",False,[0.0],1,0.037037037037037035
"[-0.32420373, 0.05014908]",[0.55086992],[0.9934213638305665],"[-0.31691438, 0.03637731000000001]",False,[0.0],1,0.038461538461538464
"[-0.37824270000000004, 0.015181299999999991]",[-0.80307091],[1.121418762207031],"[-0.374742925, 0.035258109999999995]",False,[0.0],2,0.047619047619047616
"[-0.374742925, 0.035258109999999995]",[-0.68490998],[1.087173271179199],"[-0.36818841, 0.05238086]",False,[0.0],2,0.05555555555555555
"[-0.3002485881250001, 0.003639423750000004]",[0.01347682062500008],[1.1299109280109403],"[-0.29968426187499997, 0.003302480000000005]",False,[0.0],5,0.04807692307692308
"[-0.2913319822541045, 0.003619597514242791]",[-0.0244909292789513],[1.1527325360965062],"[-0.29072015984775523, 0.0042318509508759514]",False,[0.0],113,0.6208791208791209
"[-0.2976534950572327, -0.002375743183149037]",[-0.007720298474736303],[1.1470028822210514],"[-0.29802331557847717, -0.0021827279634542285]",False,[0.0],116,0.6987951807228916
"[-0.2973437124707917, -0.0011742357118583735]",[-0.07090397784853801],[1.1426388642936272],"[-0.29743704619215794, 0.0005983941060047782]",False,[0.0],31,0.18674698795180722
"[-0.36749688, -0.037865165]",[-0.93172365],[1.1614332199096682],"[-0.37231296, -0.014572025000000004]",False,[0.0],2,0.06451612903225806
"[-0.372890185, -0.014431297500000004]",[-0.93025975],[1.1241530179977417],"[-0.3739588275, 0.008825182500000002]",False,[0.0],3,0.07142857142857142
"[-0.37290181375, 0.02378773750000001]",[-0.9298253325],[1.0536009192466735],"[-0.3678560125, 0.04703332249999998]",False,[0.0],4,0.11428571428571428
"[-0.3655166175, 0.04601529249999998]",[-0.8192919537500001],[1.0188934922218325],"[-0.3570617799999999, 0.06649755]",False,[0.0],4,0.13793103448275862
"[-0.31167209, 0.036931695]",[0.22888668500000012],[1.0850363254547117],"[-0.3060682400000001, 0.03120953]",False,[0.0],2,0.05405405405405406
"[-0.2997311287500001, -0.0038203149999999977]",[-0.02414213625],[1.1347951650619506],"[-0.3003101575000001, -0.0032167400000000027]",False,[0.0],4,0.024096385542168676
"[-0.47099805, 0.07597351]",[-0.9647964],[0.8859713554382325],"[-0.4575559, 0.10009347999999998]",False,[0.0],1,0.03225806451612903
"[-0.42143428000000005, 0.12812042]",[0.17897078000000005],[0.8388659477233888],"[-0.40117365, 0.12364614000000002]",False,[0.0],1,0.16666666666666666
"[-0.40117365, 0.12364614000000002]",[0.23754786000000006],[0.8507432937622071],"[-0.381707, 0.11770749000000001]",False,[0.0],1,0.08333333333333333
"[-0.381707, 0.11770749000000001]",[0.6281791300000001],[0.882152271270752],"[-0.36371142, 0.10200298]",False,[0.0],1,0.1
"[-0.36371142, 0.10200298]",[0.64194762],[0.914249610900879],"[-0.3482468, 0.08595431000000002]",False,[0.0],1,0.045454545454545456
"[-0.3482468, 0.08595431000000002]",[0.64429823],[0.9464645385742186],"[-0.33535326, 0.06984687]",False,[0.0],1,0.043478260869565216
"[-0.30180250000000014, 0.017883539999999986]",[0.1934510075000001],[1.0901769399642942],"[-0.2991991075, 0.013047219999999995]",False,[0.0],3,0.075
"[-0.40065914, -0.030016299999999996]",[-0.97238388],[1.0677978515625],"[-0.40416527, -0.005706669999999997]",False,[0.0],1,0.023255813953488372
"[-0.40378785, 0.018489119999999994]",[-0.82206836],[0.9783027648925782],"[-0.39973354, 0.0390408]",False,[0.0],1,0.043478260869565216
"[-0.39973354, 0.0390408]",[-0.83042141],[0.9367816925048827],"[-0.39237982, 0.059801339999999995]",False,[0.0],1,0.025
"[-0.4285554000000001, 0.028453710000000014]",[-0.9104817249999999],[1.0435618877410888],"[-0.4227888250000001, 0.05121576500000001]",False,[0.0],2,0.06060606060606061
"[-0.29018366000000007, 0.0022205100000000037]",[0.11001862000000004],[1.1762944221496583],"[-0.28997505, -0.0005299399999999996]",False,[0.0],1,0.005494505494505495
"[-0.28985494, -0.0020190500000000014]",[-0.12107082],[1.1732190132141114],"[-0.29001653000000005, 0.0010078000000000049]",False,[0.0],1,0.006329113924050633
"[-0.29025774281250005, 0.004552841562500002]",[0.025003175937500066],[1.1436821788549425],"[-0.2895626475, 0.0039277946875000014]",False,[0.0],6,0.03296703296703297
"[-0.28212139098073974, -0.0021898740163923194]",[0.003393389923696387],[1.159877186658854],"[-0.2824762860565554, -0.002274699729204875]",False,[0.0],107,0.6772151898734177
"[-0.410672005, -0.0445427]",[-1.035997445],[1.154241466522217],"[-0.41646550000000004, -0.01954269]",False,[0.0],2,0.010309278350515464
"[-0.32380322, 0.06252360500000001]",[0.5525859350000002],[1.0487148284912111],"[-0.314536245, 0.048708974999999995]",False,[0.0],2,0.07692307692307693
"[-0.289695885, -0.0049182150000000036]",[-0.012159339999999954],[1.155361223220825],"[-0.2904666050000001, -0.004614264999999999]",False,[0.0],2,0.012658227848101266
"[-0.39511960375, -0.014215416250000003]",[-1.04968238125],[1.0933453321456905],"[-0.39606916125, 0.010626924999999992]",False,[0.0],4,0.1
"[-0.39218396, 0.0330078875]",[-0.8585185799999999],[1.0153664350509644],"[-0.385758045, 0.05447081000000001]",False,[0.0],3,0.075
"[-0.38399832125, 0.05365885000000001]",[-0.7940319149999999],[0.9858048617839813],"[-0.3743541975, 0.07350965874999998]",False,[0.0],5,0.16666666666666666
"[-0.46044338, 0.03699445999999999]",[-1.0398731],[0.9514453887939454],"[-0.45319098, 0.06199443]",False,[0.0],1,0.014084507042253521
"[-0.409566, 0.12068820000000002]",[-0.16467275],[0.8258242607116699],"[-0.39003634, 0.12480509000000001]",False,[0.0],1,0.08333333333333333
"[-0.39003634, 0.12480509000000001]",[0.37004504000000005],[0.8443264961242677],"[-0.37056088, 0.11555397999999999]",False,[0.0],1,0.1111111111111111
"[-0.3717325, 0.113204245]",[0.2520992700000001],[0.889437484741211],"[-0.3539559799999999, 0.10690176499999998]",False,[0.0],2,0.16666666666666666
"[-0.35268735999999995, 0.10402131]",[0.48967038000000007],[0.8918753623962403],"[-0.33669686, 0.09177947000000003]",False,[0.0],1,0.07692307692307693
"[-0.33669686, 0.09177947000000003]",[0.5123738900000001],[0.9174941062927247],"[-0.3226953, 0.07897018999999997]",False,[0.0],1,0.043478260869565216
"[-0.30186433000000007, 0.05010498000000001]",[0.5863334600000001],[1.004541015625],"[-0.29462928, 0.03544664]",False,[0.0],1,0.07692307692307693
"[-0.383694295, -0.03697607]",[-0.939365145],[1.2030317306518559],"[-0.38835797, -0.013491960000000006]",False,[0.0],2,0.05714285714285714
"[-0.38549155, 0.02934277000000001]",[-0.82703152],[1.0735000610351564],"[-0.37969404, 0.05001855000000001]",False,[0.0],1,0.02631578947368421
"[-0.37969404, 0.05001855000000001]",[-0.67432952],[1.0397836685180664],"[-0.37079197, 0.06687665]",False,[0.0],1,0.03333333333333333
"[-0.37079197, 0.06687665]",[-0.42317529],[1.0186248779296876],"[-0.35952739999999994, 0.07745611999999999]",False,[0.0],1,0.03333333333333333
"[-0.29168752625000005, 0.017844794999999993]",[0.1810902450000001],[1.1141694307327268],"[-0.289073815, 0.013317556249999984]",False,[0.0],4,0.09302325581395349
"[-0.37502557, -0.03078049]",[-0.96851656],[1.2015741348266604],"[-0.37865907, -0.0065676]",False,[0.0],1,0.030303030303030304
"[-0.339458, 0.05881452999999999]",[0.13833156000000005],[1.0777266502380372],"[-0.33023214, 0.055356260000000004]",False,[0.0],1,0.034482758620689655
"[-0.35952459999999997, -0.0308736]",[-0.93420763],[1.1574982643127443],"[-0.36321878, -0.007518410000000003]",False,[0.0],1,0.043478260869565216
"[-0.36321878, -0.007518410000000003]",[-0.84584708],[1.1152059555053708],"[-0.3632939, 0.013627769999999994]",False,[0.0],1,0.014925373134328358
"[-0.3632939, 0.013627769999999994]",[-0.81820318],[1.0742958068847657],"[-0.36002254, 0.03408277]",False,[0.0],1,0.02
"[-0.3548794949999999, -0.02211642]",[-0.90616035],[1.135365533828735],"[-0.3572098299999999, 0.0005376334250000048]",False,[0.0],2,0.029850746268656716
"[-0.4206887000000001, 0.06085992]",[-0.90336821],[0.9259475708007812],"[-0.4097466, 0.08344412]",False,[0.0],1,0.045454545454545456
"[-0.37941432, 0.10268568999999997]",[0.21813626000000005],[0.8983711242675781],"[-0.3632754, 0.09723234000000003]",False,[0.0],1,0.0625
"[-0.433235415, -0.030907184999999997]",[-0.95978612],[1.12888765335083],"[-0.43690086, -0.00691253]",False,[0.0],2,0.044444444444444446
"[-0.43594432, 0.017911309999999996]",[-0.89529254],[1.0599004745483398],"[-0.43188483, 0.040293569999999994]",False,[0.0],1,0.04
"[-0.431600865, 0.044334469999999994]",[-0.8065665550000001],[1.0188321590423584],"[-0.4234319350000001, 0.064498665]",False,[0.0],2,0.09090909090909091
"[-0.39922874124999996, 0.09315179250000005]",[-0.549348875],[0.9286291956901549],"[-0.3835919975, 0.10688556749999997]",False,[0.0],4,0.19047619047619047
"[-0.384270165, 0.10513126999999997]",[0.04587753000000008],[0.9070940017700195],"[-0.367510325, 0.10398429999999995]",False,[0.0],2,0.125
"[-0.29729444000000005, 0.038871050000000004]",[0.33043891000000003],[1.0792675018310547],"[-0.29151565, 0.030610079999999998]",False,[0.0],1,0.0625
"[-0.28025606999999997, 0.004171190000000007]",[0.08538022000000008],[1.1561240196228026],"[-0.2797025425, 0.0020366900000000025]",False,[0.0],3,0.015463917525773196
"[-0.27986469999999997, -0.0023512850000000016]",[0.03880075500000009],[1.1718660831451415],"[-0.28029263, -0.0033213200000000026]",False,[0.0],2,0.08333333333333333
"[-0.43377045000000003, 0.039535345]",[-0.92981257],[0.9607775688171387],"[-0.42620507000000013, 0.06278062]",False,[0.0],2,0.07692307692307693
"[-0.4011339, 0.09780097000000001]",[-0.3217422],[0.8779482841491699],"[-0.38505673, 0.10584461999999997]",False,[0.0],1,0.05555555555555555
"[-0.29314578, 0.02547860000000001]",[0.36305295000000004],[1.0568328857421876],"[-0.28955328, 0.01640236]",False,[0.0],1,0.05555555555555555
"[-0.4247369200000001, 0.01920557]",[-0.86177535],[1.0710839271545411],"[-0.42051494000000006, 0.04075003]",False,[0.0],1,0.027777777777777776
"[-0.401797325, 0.07737135999999997]",[-0.65387419],[0.9446473598480224],"[-0.38854605, 0.09371823500000004]",False,[0.0],2,0.08695652173913043
"[-0.38857973, -0.04015553]",[-1.02115164],[1.1500000000000001],"[-0.39367127, -0.015155490000000002]",False,[0.0],1,0.005434782608695652
"[-0.394902, 0.007234810000000003]",[-0.98394952],[1.056021785736084],"[-0.39243245, 0.031833650000000005]",False,[0.0],1,0.025
"[-0.35291159999999994, -0.03002042]",[-0.97559843],[1.2012200355529787],"[-0.35641401999999994, -0.005630370000000003]",False,[0.0],1,0.043478260869565216
"[-0.30202216000000004, 0.039815069999999994]",[0.2747058600000001],[1.1240644454956055],"[-0.2960180600000001, 0.0329473]",False,[0.0],1,0.041666666666666664
"[-0.27190617670410155, 0.003726971557617193]",[-0.04380991563232424],[1.1618537653470415],"[-0.27125144622070313, 0.004822250684570319]",False,[0.0],13,0.41935483870967744
"[-0.27388658593750004, -0.0020611269140624958]",[0.006396214335937567],[1.176075641438365],"[-0.274224901015625, -0.0022210667050000035]",False,[0.0],9,0.375
"[-0.34383738500000005, -0.037867545]",[-0.9036920350000001],[1.16262640953064],"[-0.34873076999999997, -0.016015259999999996]",False,[0.0],2,0.058823529411764705
"[-0.3490138, -0.017327129999999996]",[-0.79664629],[1.135420513153076],"[-0.35072397999999994, 0.0025891100000000004]",False,[0.0],1,0.014925373134328358
"[-0.35072397999999994, 0.0025891100000000004]",[-0.70665945],[1.1000875473022462],"[-0.34936744, 0.020255570000000007]",False,[0.0],1,0.010869565217391304
"[-0.34535247, 0.0347693]",[-0.45303879],[1.0484081268310548],"[-0.33918536, 0.04609524999999998]",False,[0.0],1,0.03125
"[-0.3095574400000001, 0.03568697]",[0.15852325000000006],[1.0771510124206543],"[-0.3040589000000001, 0.031723860000000006]",False,[0.0],1,0.041666666666666664
"[-0.3258043, -0.0442608]",[-0.88193914],[1.2059030532836916],"[-0.3317101, -0.02221233]",False,[0.0],1,0.008849557522123894
"[-0.3317101, -0.02221233]",[-0.81953955],[1.164926052093506],"[-0.33417135, -0.0017238899999999988]",False,[0.0],1,0.02
"[-0.33267205499999997, -0.0058227200000000034]",[-0.92172914],[1.137201404571533],"[-0.332396745, 0.01680809499999999]",False,[0.0],2,0.0196078431372549
"[-0.332396745, 0.01680809499999999]",[-0.67665088],[1.1033688545227052],"[-0.32880523500000003, 0.033724425]",False,[0.0],2,0.022727272727272728
"[-0.32975113, 0.030713320000000002]",[-0.40742058],[1.0796808242797853],"[-0.32429385, 0.04089879999999999]",False,[0.0],1,0.043478260869565216
"[-0.4357419, -0.02241433]",[-1.06316838],[1.1500000000000001],"[-0.43799484, 0.0025856500000000036]",False,[0.0],1,0.04
"[-0.36970261, 0.048318144999999986]",[-0.7528100799999999],[1.0262511253356934],"[-0.360967965, 0.067138435]",False,[0.0],2,0.06896551724137931
"[-0.36088723, 0.06475139]",[-0.47484109],[1.018244457244873],"[-0.34989387, 0.07662236999999997]",False,[0.0],1,0.03225806451612903
"[-0.27060455, 0.0059273200000000015]",[-0.003592789999999995],[1.1594550132751464],"[-0.26965135, 0.0060170900000000044]",False,[0.0],1,0.03225806451612903
"[-0.26175395328124995, 0.004623686171875004]",[0.0427074532031251],[1.126968416571617],"[-0.26107110890624996, 0.003556006776875004]",False,[0.0],8,0.4444444444444444
"[-0.268628895, -0.0004427449999999944]",[0.017348210000000093],[1.1732420444488525],"[-0.268722835, -0.0008764299999999975]",False,[0.0],2,0.2222222222222222
"[-0.26442561, -0.0011190499999999964]",[-0.09805962000000001],[1.1495165824890137],"[-0.264473945, 0.0013325199900000046]",False,[0.0],2,0.2222222222222222
"[-0.4121643775, -0.032756675]",[-0.997326145],[1.1413995742797853],"[-0.4161008425, -0.008295702500000002]",False,[0.0],3,0.08571428571428572
"[-0.34558016, 0.1008606]",[0.5129195800000002],[0.9567983627319336],"[-0.33012635, 0.08803773]",False,[0.0],1,0.045454545454545456
"[-0.28008765, 0.03737485]",[0.28617891000000006],[1.0724328994750978],"[-0.27448928, 0.03022039]",False,[0.0],1,0.0625
"[-0.2600094, 0.0026429899999999996]",[0.12888553000000005],[1.134031867980957],"[-0.25975835, -0.0005790599999999993]",False,[0.0],1,0.05555555555555555
"[-0.25339441099644355, -0.0013477056486579306]",[0.02594595063452959],[1.1771859778937102],"[-0.25364462342821475, -0.001996375769533598]",False,[0.0],31,0.5740740740740741
